Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
FOXA,2019-05-08,0.76,0.67,1,
FOXA,2019-08-07,0.62,0.59,1,
FOXA,2019-11-06,0.83,0.69,1,
FOXA,2020-02-05,0.1,-0.02,1,
FOXA,2020-05-06,0.93,0.7,1,
FOXA,2020-08-04,0.62,0.57,1,
FOXA,2020-11-03,1.18,0.74,1,
FOXA,2021-02-09,0.16,-0.03,1,
FOXA,2021-05-05,0.88,0.58,1,
FOXA,2021-08-04,0.65,0.58,1,
FOXA,2021-11-03,1.11,1.03,1,
FOXA,2022-02-09,0.13,0.03,1,
FOXA,2022-05-10,0.81,0.88,0,
FOXA,2022-08-10,0.74,0.75,0,
FOXA,2022-11-01,1.21,1.14,1,
FOXA,2023-02-08,0.48,0.48,0,
FOXA,2023-05-09,0.94,0.87,1,
FOXA,2023-08-08,0.88,0.72,1,
FOXA,2023-11-02,1.09,1.02,1,
FOXA,2024-02-07,0.34,0.13,1,
FOXA,2024-05-08,1.09,0.96,1,3092000000.0
FOXA,2024-08-06,0.9,0.81,1,3564000000.0
FOXA,2024-11-04,1.45,1.11,1,5078000000.0
FOXA,2025-02-04,0.96,0.67,1,4371000000.0
FOXA,2025-05-12,1.1,0.91,1,3287000000.0
