Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
ROL,2016-04-27,0.07,0.07,0,
ROL,2016-07-27,0.1,0.1,0,
ROL,2016-10-26,0.1,0.1,0,
ROL,2017-01-25,0.08,0.07,1,
ROL,2017-04-26,0.08,0.07,1,
ROL,2017-07-26,0.11,0.11,0,
ROL,2017-10-25,0.11,0.11,0,
ROL,2018-01-24,0.09,0.09,0,
ROL,2018-04-25,0.1,0.1,0,
ROL,2018-07-25,0.13,0.14,0,
ROL,2018-10-24,0.14,0.13,1,
ROL,2019-01-23,0.11,0.11,0,
ROL,2019-04-24,0.09,0.1,0,
ROL,2019-07-24,0.13,0.14,0,
ROL,2019-10-23,0.15,0.13,1,
ROL,2020-01-29,0.11,0.11,0,
ROL,2020-04-29,0.09,0.09,0,
ROL,2020-07-29,0.15,0.12,1,
ROL,2020-10-28,0.17,0.16,1,
ROL,2021-01-27,0.13,0.13,0,
ROL,2021-04-28,0.14,0.11,1,
ROL,2021-07-28,0.2,0.18,1,
ROL,2021-10-27,0.19,0.2,0,
ROL,2022-01-26,0.14,0.15,0,
ROL,2022-04-27,0.15,0.14,1,
ROL,2022-07-27,0.2,0.2,0,
ROL,2022-10-26,0.22,0.21,1,
ROL,2023-02-15,0.17,0.17,0,
ROL,2023-04-26,0.18,0.17,1,
ROL,2023-07-26,0.23,0.23,0,
ROL,2023-10-25,0.28,0.25,1,
ROL,2024-02-14,0.21,0.21,0,
ROL,2024-04-24,0.2,0.2,0,891920000.0
ROL,2024-07-24,0.27,0.27,0,916270000.0
ROL,2024-10-23,0.29,0.3,0,832169000.0
ROL,2025-02-12,0.23,0.23,0,822504000.0
ROL,2025-04-23,0.22,0.22,0,999527000.0
