Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
ES,2016-05-04,0.77,0.78,0,
ES,2016-07-28,0.64,0.65,0,
ES,2016-11-01,0.83,0.8,1,
ES,2017-02-21,0.72,0.74,0,
ES,2017-05-03,0.82,0.82,0,
ES,2017-07-27,0.72,0.67,1,
ES,2017-11-01,0.82,0.83,0,
ES,2018-02-22,0.75,0.75,0,
ES,2018-05-02,0.85,0.85,0,
ES,2018-07-31,0.76,0.75,1,
ES,2018-11-01,0.93,0.9,1,
ES,2019-02-20,0.73,0.76,0,
ES,2019-05-01,0.97,0.91,1,
ES,2019-07-31,0.74,0.76,0,
ES,2019-11-05,0.98,0.96,1,
ES,2020-02-19,0.76,0.77,0,
ES,2020-05-06,1.02,1.01,1,
ES,2020-07-30,0.76,0.76,0,
ES,2020-11-03,1.02,1.02,0,
ES,2021-02-16,0.85,0.85,0,
ES,2021-05-10,1.08,1.09,0,
ES,2021-07-29,0.79,0.8,0,
ES,2021-11-02,1.02,1.05,0,
ES,2022-02-16,0.91,0.93,0,
ES,2022-05-04,1.3,1.2,1,
ES,2022-07-28,0.86,0.84,1,
ES,2022-11-02,1.01,1.03,0,
ES,2023-02-13,0.92,0.94,0,
ES,2023-05-03,1.41,1.34,1,
ES,2023-07-31,1.0,0.91,1,
ES,2023-11-06,0.97,0.98,0,
ES,2024-02-13,1.36,0.97,1,
ES,2024-05-01,1.49,1.46,1,
ES,2024-07-31,0.95,0.96,0,3063200000.0
ES,2024-11-04,1.13,1.08,1,2971509000.0
ES,2025-02-11,1.01,0.99,1,4118400000.0
ES,2025-05-01,1.5,1.51,0,4118400000.0
