Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
TDG,2015-11-12,2.83,2.56,1,
TDG,2016-02-09,2.27,2.32,0,
TDG,2016-05-10,2.86,2.58,1,
TDG,2016-08-09,3.09,2.82,1,
TDG,2016-11-14,3.29,3.2,1,
TDG,2017-02-07,2.57,2.49,1,
TDG,2017-05-09,3.02,3.01,1,
TDG,2017-08-08,3.3,3.16,1,
TDG,2017-11-09,3.48,3.41,1,
TDG,2018-02-06,5.58,2.79,1,
TDG,2018-05-01,3.79,3.66,1,
TDG,2018-08-07,4.01,4.07,0,
TDG,2018-11-06,4.44,4.3,1,
TDG,2019-02-05,3.85,3.43,1,
TDG,2019-05-07,4.21,3.89,1,
TDG,2019-08-06,4.95,4.3,1,
TDG,2019-11-19,5.62,5.31,1,
TDG,2020-02-04,4.93,4.65,1,
TDG,2020-05-05,5.1,4.36,1,
TDG,2020-08-04,1.54,0.97,1,
TDG,2020-11-12,2.89,1.98,1,
TDG,2021-02-09,1.97,1.99,0,
TDG,2021-05-11,2.58,2.51,1,
TDG,2021-08-10,3.33,2.97,1,
TDG,2021-11-16,4.25,3.7,1,
TDG,2022-02-08,3.0,3.14,0,
TDG,2022-05-10,3.86,3.69,1,
TDG,2022-08-09,4.85,4.39,1,
TDG,2022-11-10,5.5,5.2,1,
TDG,2023-02-07,4.58,4.25,1,
TDG,2023-05-09,5.98,5.45,1,
TDG,2023-08-08,7.25,6.39,1,
TDG,2023-11-09,8.03,7.54,1,
TDG,2024-02-08,7.16,6.41,1,
TDG,2024-05-07,7.99,7.42,1,2046000000.0
TDG,2024-08-06,9.0,8.56,1,2186000000.0
TDG,2024-11-07,9.83,9.29,1,2006000000.0
TDG,2025-02-04,7.83,7.65,1,2150000000.0
TDG,2025-05-06,9.11,8.95,1,2237000000.0
