Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
ADI,2015-11-24,1.03,0.83,1,
ADI,2016-02-17,0.56,0.53,1,
ADI,2016-05-18,0.64,0.62,1,
ADI,2016-08-17,0.82,0.76,1,
ADI,2016-11-22,1.05,0.89,1,
ADI,2017-02-15,0.94,0.73,1,
ADI,2017-05-31,1.03,0.84,1,
ADI,2017-08-30,1.26,1.15,1,
ADI,2017-11-21,1.45,1.36,1,
ADI,2018-02-28,1.42,1.29,1,
ADI,2018-05-30,1.45,1.38,1,
ADI,2018-08-22,1.53,1.46,1,
ADI,2018-11-20,1.55,1.52,1,
ADI,2019-02-20,1.33,1.28,1,
ADI,2019-05-22,1.36,1.3,1,
ADI,2019-08-21,1.26,1.22,1,
ADI,2019-11-26,1.19,1.22,0,
ADI,2020-02-19,1.03,1.0,1,
ADI,2020-05-20,1.08,1.03,1,
ADI,2020-08-19,1.36,1.28,1,
ADI,2020-11-24,1.44,1.32,1,
ADI,2021-02-17,1.44,1.32,1,
ADI,2021-05-19,1.54,1.45,1,
ADI,2021-08-18,1.72,1.63,1,
ADI,2021-11-23,1.73,1.7,1,
ADI,2022-02-16,1.94,1.78,1,
ADI,2022-05-18,2.4,2.11,1,
ADI,2022-08-17,2.52,2.43,1,
ADI,2022-11-22,2.73,2.58,1,
ADI,2023-02-15,2.75,2.6,1,
ADI,2023-05-24,2.83,2.75,1,
ADI,2023-08-23,2.49,2.52,0,
ADI,2023-11-21,2.01,2.0,1,
ADI,2024-02-21,1.73,1.71,1,
ADI,2024-05-22,1.4,1.26,1,
ADI,2024-08-21,1.58,1.51,1,
ADI,2024-11-26,1.67,1.64,1,
ADI,2025-02-19,1.63,1.54,1,
ADI,2025-05-22,1.85,1.7,1,
