Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
AAPL,2015-10-27,0.49,0.47,1,
AAPL,2016-01-26,0.82,0.81,1,
AAPL,2016-04-26,0.48,0.5,0,
AAPL,2016-07-26,0.36,0.35,1,
AAPL,2016-10-25,0.42,0.41,1,
AAPL,2017-01-31,0.84,0.8,1,
AAPL,2017-05-02,0.53,0.5,1,
AAPL,2017-08-01,0.42,0.39,1,
AAPL,2017-11-02,0.52,0.47,1,
AAPL,2018-02-01,0.97,0.96,1,
AAPL,2018-05-01,0.68,0.67,1,
AAPL,2018-07-31,0.59,0.55,1,
AAPL,2018-11-01,0.73,0.7,1,
AAPL,2019-01-29,1.05,1.04,1,
AAPL,2019-04-30,0.62,0.59,1,
AAPL,2019-07-30,0.55,0.52,1,
AAPL,2019-10-30,0.76,0.71,1,
AAPL,2020-01-28,1.25,1.14,1,
AAPL,2020-04-30,0.64,0.57,1,
AAPL,2020-07-30,0.65,0.51,1,
AAPL,2020-10-29,0.73,0.7,1,
AAPL,2021-01-27,1.68,1.41,1,
AAPL,2021-04-28,1.4,0.99,1,
AAPL,2021-07-27,1.3,1.01,1,
AAPL,2021-10-28,1.24,1.24,0,
AAPL,2022-01-27,2.1,1.89,1,
AAPL,2022-04-28,1.52,1.43,1,
AAPL,2022-07-28,1.2,1.16,1,
AAPL,2022-10-27,1.29,1.27,1,
AAPL,2023-02-02,1.88,1.94,0,
AAPL,2023-05-04,1.52,1.43,1,
AAPL,2023-08-03,1.26,1.19,1,
AAPL,2023-11-02,1.46,1.39,1,
AAPL,2024-02-01,2.18,2.1,1,
AAPL,2024-05-02,1.53,1.5,1,85777000000.0
AAPL,2024-08-01,1.4,1.35,1,85777000000.0
AAPL,2024-10-31,1.64,1.6,1,124300000000.0
AAPL,2025-01-30,2.4,2.35,1,95359000000.0
AAPL,2025-05-01,1.65,1.63,1,95359000000.0
