Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
GILD,2015-10-27,3.22,2.87,1,
GILD,2016-02-02,3.32,3.0,1,
GILD,2016-04-28,3.03,3.15,0,
GILD,2016-07-25,3.08,3.02,1,
GILD,2016-11-01,2.75,2.86,0,
GILD,2017-02-07,2.7,2.61,1,
GILD,2017-05-02,2.23,2.28,0,
GILD,2017-07-26,2.56,2.15,1,
GILD,2017-10-26,2.27,2.13,1,
GILD,2018-02-06,1.78,1.67,1,
GILD,2018-05-01,1.48,1.67,0,
GILD,2018-07-25,1.91,1.56,1,
GILD,2018-10-25,1.84,1.63,1,
GILD,2019-02-04,1.44,1.7,0,
GILD,2019-05-02,1.76,1.61,1,
GILD,2019-07-30,1.82,1.72,1,
GILD,2019-10-24,1.75,1.74,1,
GILD,2020-02-04,1.3,1.67,0,
GILD,2020-04-30,1.68,1.57,1,
GILD,2020-07-30,1.11,1.45,0,
GILD,2020-10-28,2.11,1.9,1,
GILD,2021-02-04,2.19,2.15,1,
GILD,2021-04-29,2.08,2.09,0,
GILD,2021-07-29,1.87,1.73,1,
GILD,2021-10-28,2.65,1.75,1,
GILD,2022-02-01,0.69,1.59,0,
GILD,2022-04-28,2.12,1.81,1,
GILD,2022-08-02,1.58,1.52,1,
GILD,2022-10-27,1.9,1.43,1,
GILD,2023-02-02,1.67,1.5,1,
GILD,2023-04-27,1.37,1.54,0,
GILD,2023-08-03,1.66,1.64,1,
GILD,2023-11-07,2.29,1.92,1,
GILD,2024-02-06,1.72,1.76,0,
GILD,2024-04-25,-1.32,-1.49,1,6953000000.0
GILD,2024-08-08,2.01,1.6,1,7545000000.0
GILD,2024-11-06,2.02,1.55,1,7569000000.0
GILD,2025-02-11,1.9,1.7,1,6667000000.0
GILD,2025-04-24,1.81,1.79,1,7081000000.0
