Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
PEG,2015-10-30,0.8,0.81,0,
PEG,2016-02-19,0.5,0.5,0,
PEG,2016-04-29,0.91,0.88,1,
PEG,2016-07-29,0.57,0.58,0,
PEG,2016-10-31,0.88,0.83,1,
PEG,2017-02-24,0.54,0.53,1,
PEG,2017-04-28,0.92,0.85,1,
PEG,2017-07-28,0.62,0.58,1,
PEG,2017-10-31,0.82,0.84,0,
PEG,2018-02-23,0.57,0.56,1,
PEG,2018-04-30,0.97,0.99,0,
PEG,2018-08-01,0.64,0.63,1,
PEG,2018-10-30,0.95,0.91,1,
PEG,2019-02-27,0.56,0.55,1,
PEG,2019-05-02,1.08,1.0,1,
PEG,2019-07-30,0.58,0.6,0,
PEG,2019-10-31,0.98,0.96,1,
PEG,2020-02-26,0.64,0.61,1,
PEG,2020-05-04,1.03,1.01,1,
PEG,2020-07-31,0.79,0.6,1,
PEG,2020-10-30,0.96,0.97,0,
PEG,2021-02-26,0.65,0.65,0,
PEG,2021-05-05,1.28,1.12,1,
PEG,2021-08-03,0.7,0.7,0,
PEG,2021-11-02,0.98,0.92,1,
PEG,2022-02-24,0.69,0.66,1,
PEG,2022-05-03,1.33,1.12,1,
PEG,2022-08-02,0.64,0.64,0,
PEG,2022-10-31,0.86,0.83,1,
PEG,2023-02-21,0.64,0.63,1,
PEG,2023-05-02,1.39,1.24,1,
PEG,2023-08-01,0.7,0.63,1,
PEG,2023-10-31,0.85,0.75,1,
PEG,2024-02-26,0.54,0.52,1,
PEG,2024-04-30,1.31,1.31,0,2423000000.0
PEG,2024-07-30,0.63,0.63,0,2642000000.0
PEG,2024-11-04,0.9,0.87,1,2465000000.0
PEG,2025-02-25,0.84,0.83,1,3222000000.0
PEG,2025-04-30,1.43,1.44,0,2805000000.0
