Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
ABT,2015-10-21,0.54,0.53,1,
ABT,2016-01-28,0.62,0.61,1,
ABT,2016-04-20,0.41,0.39,1,
ABT,2016-07-20,0.55,0.53,1,
ABT,2016-10-19,0.59,0.58,1,
ABT,2017-01-25,0.65,0.65,0,
ABT,2017-04-19,0.48,0.43,1,
ABT,2017-07-20,0.62,0.61,1,
ABT,2017-10-18,0.66,0.65,1,
ABT,2018-01-24,0.74,0.73,1,
ABT,2018-04-18,0.59,0.58,1,
ABT,2018-07-18,0.73,0.71,1,
ABT,2018-10-17,0.75,0.75,0,
ABT,2019-01-23,0.81,0.81,0,
ABT,2019-04-17,0.63,0.61,1,
ABT,2019-07-17,0.82,0.8,1,
ABT,2019-10-16,0.84,0.84,0,
ABT,2020-01-22,0.95,0.95,0,
ABT,2020-04-16,0.65,0.58,1,
ABT,2020-07-16,0.57,0.42,1,
ABT,2020-10-21,0.98,0.91,1,
ABT,2021-01-27,1.45,1.35,1,
ABT,2021-04-20,1.32,1.27,1,
ABT,2021-07-22,1.17,1.02,1,
ABT,2021-10-20,1.4,0.95,1,
ABT,2022-01-26,1.32,1.21,1,
ABT,2022-04-20,1.73,1.47,1,
ABT,2022-07-20,1.43,1.13,1,
ABT,2022-10-19,1.15,0.94,1,
ABT,2023-01-25,1.03,0.92,1,
ABT,2023-04-19,1.03,0.99,1,
ABT,2023-07-20,1.08,1.05,1,
ABT,2023-10-18,1.14,1.1,1,
ABT,2024-01-24,1.19,1.19,0,
ABT,2024-04-17,0.98,0.95,1,10377000000.0
ABT,2024-07-18,1.14,1.1,1,10635000000.0
ABT,2024-10-16,1.21,1.2,1,10974000000.0
ABT,2025-01-22,1.34,1.34,0,10358000000.0
ABT,2025-04-16,1.09,1.07,1,11142000000.0
