Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
ON,2015-10-29,0.23,0.23,0,
ON,2016-02-06,0.19,0.19,0,
ON,2016-05-08,0.17,0.15,1,
ON,2016-08-06,0.21,0.19,1,
ON,2016-11-06,0.24,0.24,0,
ON,2017-02-12,0.29,0.23,1,
ON,2017-05-07,0.23,0.25,0,
ON,2017-08-06,0.26,0.32,0,
ON,2017-11-05,0.31,0.4,0,
ON,2018-02-02,0.39,0.37,1,
ON,2018-04-30,0.4,0.39,1,
ON,2018-07-29,0.46,0.45,1,
ON,2018-10-28,0.57,0.51,1,
ON,2019-02-01,0.53,0.47,1,
ON,2019-04-27,0.43,0.4,1,
ON,2019-08-04,0.42,0.42,0,
ON,2019-10-27,0.33,0.36,0,
ON,2020-02-03,0.3,0.32,0,
ON,2020-05-09,0.1,0.15,0,
ON,2020-08-08,0.12,0.02,1,
ON,2020-10-31,0.27,0.2,1,
ON,2021-02-01,0.35,0.28,1,
ON,2021-05-03,0.35,0.34,1,
ON,2021-08-02,0.63,0.49,1,
ON,2021-11-01,0.87,0.74,1,
ON,2022-02-07,1.09,0.94,1,
ON,2022-05-02,1.22,1.05,1,
ON,2022-08-01,1.34,1.26,1,
ON,2022-10-31,1.45,1.31,1,
ON,2023-02-06,1.32,1.27,1,
ON,2023-05-01,1.19,1.09,1,
ON,2023-07-31,1.33,1.21,1,
ON,2023-10-30,1.39,1.34,1,
ON,2024-02-05,1.25,1.21,1,
ON,2024-04-29,1.08,1.04,1,1735200000.0
ON,2024-07-29,0.96,0.92,1,1761900000.0
ON,2024-10-28,0.99,0.97,1,1722500000.0
ON,2025-02-10,0.95,0.97,0,1445700000.0
ON,2025-05-05,0.55,0.51,1,1468700000.0
