Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
CTRA,2018-08-16,7.16,3.94,1,
CTRA,2018-10-26,0.25,0.28,0,
CTRA,2018-11-14,1.15,3.74,0,
CTRA,2019-02-22,0.55,0.58,0,
CTRA,2019-04-01,0.2,3.83,0,
CTRA,2019-04-26,0.73,0.63,1,
CTRA,2019-05-15,0.35,3.6,0,
CTRA,2019-07-26,0.36,0.34,1,
CTRA,2019-08-14,1.25,1.58,0,
CTRA,2019-10-24,0.29,0.26,1,
CTRA,2019-11-14,-2.29,0.85,0,
CTRA,2020-02-20,0.3,0.3,0,
CTRA,2020-03-18,-3.71,-2.09,0,
CTRA,2020-04-30,0.14,0.13,1,
CTRA,2020-05-11,-2.18,-1.61,0,
CTRA,2020-07-30,0.05,0.02,1,
CTRA,2020-08-07,-13.02,-3.33,0,
CTRA,2020-10-29,0.09,0.06,1,
CTRA,2020-11-09,-3.75,-3.04,0,
CTRA,2021-02-23,0.26,0.21,1,
CTRA,2021-04-29,0.38,0.36,1,
CTRA,2021-07-30,0.26,0.28,0,
CTRA,2021-11-03,0.52,0.79,0,
CTRA,2022-02-23,0.83,1.02,0,
CTRA,2022-05-02,1.01,0.83,1,
CTRA,2022-08-02,1.35,1.23,1,
CTRA,2022-11-03,1.42,1.37,1,
CTRA,2023-02-22,1.16,1.1,1,
CTRA,2023-05-04,0.87,0.7,1,
CTRA,2023-08-07,0.39,0.34,1,
CTRA,2023-11-06,0.5,0.44,1,
CTRA,2024-02-22,0.52,0.55,0,
CTRA,2024-05-02,0.51,0.41,1,1271000000.0
CTRA,2024-08-01,0.37,0.39,0,1271000000.0
CTRA,2024-10-31,0.32,0.34,0,1395000000.0
CTRA,2025-02-24,0.49,0.43,1,1904000000.0
CTRA,2025-05-05,0.8,0.8,0,1965000000.0
