Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
C,2016-07-15,1.24,1.1,1,
C,2016-10-14,1.24,1.16,1,
C,2017-01-18,1.14,1.12,1,
C,2017-04-13,1.35,1.24,1,
C,2017-07-14,1.28,1.21,1,
C,2017-10-12,1.42,1.32,1,
C,2018-01-16,1.28,1.19,1,
C,2018-04-13,1.68,1.61,1,
C,2018-07-13,1.63,1.56,1,
C,2018-10-12,1.73,1.69,1,
C,2019-01-14,1.61,1.55,1,
C,2019-04-15,1.87,1.8,1,
C,2019-07-15,1.83,1.8,1,
C,2019-10-15,1.99,1.95,1,
C,2020-01-14,2.15,1.84,1,
C,2020-04-15,1.05,1.04,1,
C,2020-07-14,0.5,0.28,1,
C,2020-10-13,1.55,0.93,1,
C,2021-01-15,2.08,1.34,1,
C,2021-04-15,3.62,2.6,1,
C,2021-07-14,2.63,1.96,1,
C,2021-10-14,2.15,1.65,1,
C,2022-01-14,1.46,1.38,1,
C,2022-04-14,2.31,1.55,1,
C,2022-07-15,2.3,1.68,1,
C,2022-10-14,1.5,1.42,1,
C,2023-01-13,1.1,1.14,0,
C,2023-04-14,1.86,1.67,1,
C,2023-07-14,1.37,1.3,1,
C,2023-10-13,1.52,1.21,1,
C,2024-01-12,0.84,0.81,1,
C,2024-04-12,1.86,1.23,1,20037000000.0
C,2024-07-12,1.52,1.39,1,20265000000.0
C,2024-10-15,1.51,1.31,1,19586000000.0
C,2025-01-15,1.34,1.22,1,21601000000.0
C,2025-04-15,1.96,1.85,1,21661000000.0
