Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
SCHW,2015-10-15,0.27,0.27,0,
SCHW,2016-01-19,0.24,0.25,0,
SCHW,2016-04-15,0.29,0.29,0,
SCHW,2016-07-18,0.3,0.3,0,
SCHW,2016-10-17,0.34,0.33,1,
SCHW,2017-01-18,0.36,0.36,0,
SCHW,2017-04-18,0.39,0.36,1,
SCHW,2017-07-18,0.39,0.39,0,
SCHW,2017-10-16,0.42,0.41,1,
SCHW,2018-01-17,0.44,0.41,1,
SCHW,2018-04-16,0.55,0.54,1,
SCHW,2018-07-17,0.6,0.58,1,
SCHW,2018-10-15,0.65,0.65,0,
SCHW,2019-01-16,0.65,0.64,1,
SCHW,2019-04-15,0.69,0.66,1,
SCHW,2019-07-16,0.66,0.65,1,
SCHW,2019-10-15,0.74,0.64,1,
SCHW,2020-01-16,0.63,0.64,0,
SCHW,2020-04-15,0.58,0.62,0,
SCHW,2020-07-16,0.48,0.53,0,
SCHW,2020-10-15,0.48,0.46,1,
SCHW,2021-01-19,0.74,0.71,1,
SCHW,2021-04-15,0.84,0.82,1,
SCHW,2021-07-16,0.8,0.71,1,
SCHW,2021-10-15,0.84,0.81,1,
SCHW,2022-01-18,0.86,0.88,0,
SCHW,2022-04-18,0.77,0.84,0,
SCHW,2022-07-18,0.97,0.91,1,
SCHW,2022-10-17,1.1,1.05,1,
SCHW,2023-01-18,1.09,1.09,0,
SCHW,2023-04-17,0.93,0.9,1,
SCHW,2023-07-18,0.75,0.71,1,
SCHW,2023-10-16,0.77,0.74,1,
SCHW,2024-01-17,0.68,0.64,1,
SCHW,2024-04-15,0.74,0.74,0,4690000000.0
SCHW,2024-07-16,0.73,0.72,1,4847000000.0
SCHW,2024-10-15,0.77,0.75,1,5329000000.0
SCHW,2025-01-21,1.01,0.92,1,5599000000.0
SCHW,2025-04-17,1.04,1.01,1,5851000000.0
