Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
NWSA,2015-11-05,0.05,0.06,0,
NWSA,2016-02-04,0.2,0.21,0,
NWSA,2016-05-05,0.04,0.03,1,
NWSA,2016-08-08,0.1,0.13,0,
NWSA,2017-02-09,0.19,0.18,1,
NWSA,2017-05-09,0.07,0.05,1,
NWSA,2017-08-10,0.11,0.09,1,
NWSA,2017-11-09,0.07,0.01,1,
NWSA,2018-02-08,0.24,0.19,1,
NWSA,2018-05-10,0.06,0.06,0,
NWSA,2018-08-09,0.08,0.06,1,
NWSA,2018-11-07,0.17,0.04,1,
NWSA,2019-02-07,0.18,0.14,1,
NWSA,2019-08-08,0.07,0.03,1,
NWSA,2019-11-07,0.04,0.05,0,
NWSA,2020-02-06,0.18,0.15,1,
NWSA,2020-05-07,0.03,0.01,1,
NWSA,2020-08-06,-0.03,-0.09,1,
NWSA,2021-02-04,0.34,0.11,1,
NWSA,2021-05-06,0.09,0.05,1,
NWSA,2021-08-05,0.16,0.04,1,
NWSA,2021-11-04,0.23,0.14,1,
NWSA,2022-02-03,0.44,0.31,1,
NWSA,2022-05-05,0.16,0.14,1,
NWSA,2022-08-08,0.37,0.07,1,
NWSA,2022-11-08,0.12,0.15,0,
NWSA,2023-02-09,0.14,0.19,0,
NWSA,2023-05-11,0.09,0.05,1,
NWSA,2023-08-10,0.14,0.08,1,
NWSA,2023-11-09,0.16,0.1,1,
NWSA,2024-02-07,0.26,0.19,1,
NWSA,2024-05-08,0.11,0.1,1,2577000000.0
NWSA,2024-08-08,0.17,0.16,1,2577000000.0
NWSA,2024-11-07,0.21,0.16,1,2238000000.0
NWSA,2025-02-05,0.33,0.31,1,2009000000.0
NWSA,2025-05-08,0.17,0.14,1,2109000000.0
