Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
WDAY,2016-02-29,-0.01,-0.04,1,
WDAY,2016-05-31,0.05,-0.02,1,
WDAY,2016-08-24,-0.04,-0.02,0,
WDAY,2016-12-01,0.03,-0.04,1,
WDAY,2017-02-27,0.07,-0.01,1,
WDAY,2017-06-01,0.29,0.16,1,
WDAY,2017-08-30,0.24,0.15,1,
WDAY,2017-11-29,0.24,0.15,1,
WDAY,2018-02-27,0.28,0.2,1,
WDAY,2018-05-31,0.33,0.26,1,
WDAY,2018-09-04,0.31,0.26,1,
WDAY,2018-11-29,0.31,0.14,1,
WDAY,2019-02-28,0.41,0.32,1,
WDAY,2019-05-28,0.43,0.41,1,
WDAY,2019-08-29,0.44,0.35,1,
WDAY,2019-12-03,0.53,0.37,1,
WDAY,2020-02-27,0.5,0.4,1,
WDAY,2020-05-27,0.44,0.48,0,
WDAY,2020-08-27,0.84,0.66,1,
WDAY,2020-11-19,0.86,0.67,1,
WDAY,2021-02-25,0.73,0.55,1,
WDAY,2021-05-26,0.87,0.73,1,
WDAY,2021-08-26,1.23,0.78,1,
WDAY,2021-11-18,1.1,0.86,1,
WDAY,2022-02-28,0.78,0.71,1,
WDAY,2022-05-26,0.83,0.86,0,
WDAY,2022-08-25,0.83,0.8,1,
WDAY,2022-11-29,0.99,0.84,1,
WDAY,2023-02-27,0.99,0.91,1,
WDAY,2023-05-25,1.31,1.12,1,
WDAY,2023-08-24,1.43,1.26,1,
WDAY,2023-11-28,1.53,1.41,1,
WDAY,2024-02-26,1.57,1.47,1,
WDAY,2024-05-23,1.74,1.58,1,
WDAY,2024-08-22,1.75,1.65,1,
WDAY,2024-11-26,1.89,1.76,1,
WDAY,2025-02-25,1.92,1.78,1,
WDAY,2025-05-22,2.23,2.01,1,
