Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
DTE,2015-10-23,1.4,1.25,1,
DTE,2016-02-10,1.01,0.99,1,
DTE,2016-04-26,1.52,1.5,1,
DTE,2016-07-26,0.98,0.89,1,
DTE,2016-10-26,1.96,1.63,1,
DTE,2017-02-09,0.81,0.86,0,
DTE,2017-04-26,1.79,1.56,1,
DTE,2017-07-26,1.07,1.0,1,
DTE,2017-10-25,1.48,1.56,0,
DTE,2018-02-16,1.26,1.19,1,
DTE,2018-04-25,1.91,1.89,1,
DTE,2018-07-25,1.36,1.13,1,
DTE,2018-10-24,2.13,1.77,1,
DTE,2019-02-07,0.91,0.93,0,
DTE,2019-04-24,2.05,1.95,1,
DTE,2019-07-24,0.99,1.07,0,
DTE,2019-10-28,1.91,1.97,0,
DTE,2020-02-05,1.35,1.3,1,
DTE,2020-04-28,1.66,1.74,0,
DTE,2020-07-28,1.53,1.28,1,
DTE,2020-10-27,2.61,2.07,1,
DTE,2021-02-19,1.39,1.24,1,
DTE,2021-04-27,2.44,2.17,1,
DTE,2021-07-27,1.7,1.3,1,
DTE,2021-10-27,1.72,1.82,0,
DTE,2022-02-10,1.05,0.84,1,
DTE,2022-04-28,2.31,2.05,1,
DTE,2022-07-28,0.88,1.02,0,
DTE,2022-10-27,1.6,1.58,1,
DTE,2023-02-23,1.31,1.24,1,
DTE,2023-04-27,1.33,1.25,1,
DTE,2023-07-27,0.99,0.93,1,
DTE,2023-11-01,1.44,1.63,0,
DTE,2024-02-08,1.97,1.96,1,
DTE,2024-04-25,1.67,1.71,0,2875000000.0
DTE,2024-07-25,1.43,1.22,1,2906000000.0
DTE,2024-10-24,2.22,1.88,1,3436000000.0
DTE,2025-02-13,1.51,1.43,1,4440000000.0
DTE,2025-05-01,2.1,2.0,1,4440000000.0
