Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
TSN,2015-11-23,0.83,0.88,0,
TSN,2016-02-05,1.15,0.89,1,
TSN,2016-05-09,1.07,0.95,1,
TSN,2016-08-08,1.21,1.06,1,
TSN,2016-11-21,0.96,1.17,0,
TSN,2017-02-06,1.59,1.26,1,
TSN,2017-05-08,1.01,1.02,0,
TSN,2017-08-07,1.28,1.18,1,
TSN,2017-11-13,1.43,1.38,1,
TSN,2018-02-08,1.81,1.5,1,
TSN,2018-05-07,1.27,1.3,0,
TSN,2018-08-06,1.5,1.4,1,
TSN,2018-11-13,1.58,1.35,1,
TSN,2019-02-07,1.58,1.56,1,
TSN,2019-05-06,1.2,1.14,1,
TSN,2019-08-05,1.47,1.42,1,
TSN,2019-11-12,1.21,1.29,0,
TSN,2020-02-06,1.66,1.66,0,
TSN,2020-05-04,0.77,1.04,0,
TSN,2020-08-03,1.4,0.94,1,
TSN,2020-11-16,1.95,1.19,1,
TSN,2021-02-11,1.94,1.49,1,
TSN,2021-05-10,1.34,1.12,1,
TSN,2021-08-09,2.7,1.62,1,
TSN,2021-11-15,2.3,2.03,1,
TSN,2022-02-07,2.87,1.9,1,
TSN,2022-05-09,2.29,1.91,1,
TSN,2022-08-08,1.94,1.98,0,
TSN,2022-11-14,1.63,1.73,0,
TSN,2023-02-06,0.85,1.34,0,
TSN,2023-05-08,-0.04,0.8,0,
TSN,2023-08-07,0.15,0.26,0,
TSN,2023-11-13,0.37,0.29,1,
TSN,2024-02-05,0.69,0.41,1,
TSN,2024-05-06,0.62,0.39,1,13353000000.0
TSN,2024-08-05,0.87,0.65,1,13565000000.0
TSN,2024-11-12,0.92,0.69,1,13623000000.0
TSN,2025-02-03,1.14,0.88,1,13074000000.0
TSN,2025-05-05,0.92,0.82,1,13884000000.0
