Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
ZBRA,2015-11-10,1.39,1.23,1,
ZBRA,2016-02-25,1.51,1.47,1,
ZBRA,2016-05-10,1.01,1.22,0,
ZBRA,2016-08-09,1.34,1.05,1,
ZBRA,2016-11-15,1.43,1.41,1,
ZBRA,2017-02-23,1.93,1.73,1,
ZBRA,2017-05-09,1.37,1.3,1,
ZBRA,2017-08-08,1.51,1.48,1,
ZBRA,2017-11-07,1.87,1.73,1,
ZBRA,2018-02-22,2.33,2.12,1,
ZBRA,2018-05-08,2.56,2.05,1,
ZBRA,2018-08-07,2.48,2.23,1,
ZBRA,2018-11-06,2.88,2.6,1,
ZBRA,2019-02-14,3.1,2.94,1,
ZBRA,2019-04-30,2.92,2.88,1,
ZBRA,2019-07-30,3.02,2.89,1,
ZBRA,2019-10-29,3.43,3.28,1,
ZBRA,2020-02-13,3.56,3.65,0,
ZBRA,2020-04-28,2.67,2.64,1,
ZBRA,2020-07-28,2.41,2.28,1,
ZBRA,2020-11-03,3.27,2.81,1,
ZBRA,2021-02-11,4.46,3.8,1,
ZBRA,2021-05-04,4.79,4.34,1,
ZBRA,2021-08-03,4.57,4.1,1,
ZBRA,2021-11-02,4.55,4.06,1,
ZBRA,2022-02-10,4.54,4.4,1,
ZBRA,2022-05-03,4.01,3.87,1,
ZBRA,2022-08-02,4.61,4.21,1,
ZBRA,2022-11-01,4.12,4.54,0,
ZBRA,2023-02-16,4.75,4.59,1,
ZBRA,2023-05-02,3.94,3.92,1,
ZBRA,2023-08-01,3.29,3.28,1,
ZBRA,2023-10-31,0.87,0.81,1,
ZBRA,2024-02-15,1.71,1.66,1,
ZBRA,2024-04-30,2.84,2.45,1,1217000000.0
ZBRA,2024-07-30,3.18,2.81,1,1255000000.0
ZBRA,2024-10-29,3.49,3.24,1,1334000000.0
ZBRA,2025-02-13,4.0,3.94,1,1308000000.0
ZBRA,2025-04-29,4.02,3.62,1,1293000000.0
