Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
FDS,2015-12-15,1.44,1.47,0,
FDS,2016-03-15,1.59,1.52,1,
FDS,2016-06-28,1.64,1.61,1,
FDS,2016-09-27,1.69,1.69,0,
FDS,2016-12-20,1.75,1.7,1,
FDS,2017-03-28,1.81,1.8,1,
FDS,2017-06-27,1.85,1.84,1,
FDS,2017-09-26,1.9,1.89,1,
FDS,2017-12-19,2.04,1.98,1,
FDS,2018-03-27,2.12,2.06,1,
FDS,2018-06-26,2.18,2.13,1,
FDS,2018-09-25,2.2,2.21,0,
FDS,2018-12-18,2.35,2.29,1,
FDS,2019-03-26,2.42,2.33,1,
FDS,2019-06-25,2.62,2.37,1,
FDS,2019-09-26,2.61,2.47,1,
FDS,2019-12-19,2.58,2.42,1,
FDS,2020-03-26,2.55,2.49,1,
FDS,2020-06-25,2.86,2.43,1,
FDS,2020-09-24,2.88,2.54,1,
FDS,2020-12-21,2.88,2.75,1,
FDS,2021-03-30,2.72,2.74,0,
FDS,2021-06-29,2.72,2.75,0,
FDS,2021-09-28,2.63,2.72,0,
FDS,2021-12-21,3.25,3.0,1,
FDS,2022-03-24,3.27,2.98,1,
FDS,2022-06-23,3.76,3.23,1,
FDS,2022-09-22,3.13,3.2,0,
FDS,2022-12-20,3.99,3.61,1,
FDS,2023-03-23,3.8,3.69,1,
FDS,2023-06-22,3.79,3.61,1,
FDS,2023-09-21,2.93,3.51,0,
FDS,2023-12-19,4.12,4.11,1,
FDS,2024-03-21,4.22,3.88,1,
FDS,2024-06-21,4.37,3.9,1,
FDS,2024-09-19,3.74,3.62,1,
FDS,2024-12-19,4.37,4.26,1,
FDS,2025-03-20,4.28,4.16,1,
FDS,2025-06-23,4.27,4.29,0,
