Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
GM,2016-02-03,1.39,1.21,1,
GM,2016-04-21,1.26,1.0,1,
GM,2016-07-21,1.86,1.52,1,
GM,2016-10-25,1.72,1.45,1,
GM,2017-02-07,1.28,1.17,1,
GM,2017-04-28,1.7,1.48,1,
GM,2017-07-25,1.89,1.69,1,
GM,2017-10-24,1.32,1.12,1,
GM,2018-02-06,1.65,1.38,1,
GM,2018-04-26,1.43,1.24,1,
GM,2018-07-25,1.81,1.78,1,
GM,2018-10-31,1.87,1.25,1,
GM,2019-02-06,1.43,1.22,1,
GM,2019-04-30,1.41,1.11,1,
GM,2019-08-01,1.64,1.44,1,
GM,2019-10-29,1.2,1.31,0,
GM,2020-02-05,0.05,0.01,1,
GM,2020-05-06,0.62,0.3,1,
GM,2020-07-29,-0.5,-1.77,1,
GM,2020-11-05,2.83,1.38,1,
GM,2021-02-10,1.93,1.6,1,
GM,2021-05-05,2.25,1.04,1,
GM,2021-08-04,1.97,2.23,0,
GM,2021-10-27,1.52,0.96,1,
GM,2022-02-01,1.35,1.19,1,
GM,2022-04-26,2.09,1.67,1,
GM,2022-07-26,1.14,1.2,0,
GM,2022-10-25,2.25,1.88,1,
GM,2023-01-31,2.12,1.69,1,
GM,2023-04-25,2.21,1.73,1,
GM,2023-07-25,1.91,1.85,1,
GM,2023-10-24,2.28,1.88,1,
GM,2024-01-30,1.24,1.16,1,
GM,2024-04-23,2.62,2.15,1,47968000000.0
GM,2024-07-23,3.06,2.75,1,48756000000.0
GM,2024-10-22,2.96,2.43,1,47702000000.0
GM,2025-01-28,1.92,1.89,1,44020000000.0
GM,2025-04-29,2.78,2.74,1,47122000000.0
