Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
BRO,2016-01-25,0.21,0.18,1,
BRO,2016-04-18,0.22,0.21,1,
BRO,2016-07-18,0.24,0.22,1,
BRO,2016-10-20,0.25,0.25,0,
BRO,2017-01-23,0.21,0.2,1,
BRO,2017-04-17,0.21,0.21,0,
BRO,2017-07-17,0.25,0.24,1,
BRO,2017-10-16,0.27,0.25,1,
BRO,2018-01-22,0.24,0.21,1,
BRO,2018-04-23,0.33,0.29,1,
BRO,2018-07-23,0.26,0.28,0,
BRO,2018-10-22,0.38,0.34,1,
BRO,2019-01-28,0.26,0.27,0,
BRO,2019-04-22,0.41,0.36,1,
BRO,2019-07-22,0.32,0.28,1,
BRO,2019-10-28,0.39,0.38,1,
BRO,2020-01-27,0.28,0.27,1,
BRO,2020-04-27,0.51,0.46,1,
BRO,2020-07-27,0.34,0.28,1,
BRO,2020-10-26,0.52,0.43,1,
BRO,2021-01-25,0.32,0.29,1,
BRO,2021-04-26,0.7,0.58,1,
BRO,2021-07-26,0.49,0.4,1,
BRO,2021-10-25,0.58,0.53,1,
BRO,2022-01-24,0.42,0.39,1,
BRO,2022-04-25,0.78,0.75,1,
BRO,2022-07-25,0.51,0.49,1,
BRO,2022-10-24,0.5,0.61,0,
BRO,2023-01-23,0.5,0.46,1,
BRO,2023-04-24,0.84,0.82,1,
BRO,2023-07-24,0.68,0.59,1,
BRO,2023-10-23,0.71,0.62,1,
BRO,2024-01-22,0.58,0.53,1,
BRO,2024-04-22,1.14,1.05,1,1154000000.0
BRO,2024-07-22,0.93,0.88,1,1186000000.0
BRO,2024-10-28,0.91,0.88,1,1089000000.0
BRO,2025-01-27,0.86,0.77,1,1385000000.0
BRO,2025-04-28,1.29,1.3,0,1249000000.0
