Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
WELL,2016-02-18,0.37,0.52,0,
WELL,2016-05-03,0.42,0.45,0,
WELL,2016-08-02,0.54,0.5,1,
WELL,2016-11-02,0.93,0.53,1,
WELL,2017-02-22,0.91,0.45,1,
WELL,2017-05-05,0.19,0.42,0,
WELL,2017-07-28,0.49,0.44,1,
WELL,2017-11-07,0.2,0.46,0,
WELL,2018-02-22,-0.09,0.45,0,
WELL,2018-04-26,1.17,0.35,1,
WELL,2018-07-27,0.41,0.43,0,
WELL,2018-10-30,0.17,0.5,0,
WELL,2019-02-12,0.27,0.52,0,
WELL,2019-04-30,0.41,0.4,1,
WELL,2019-07-31,0.34,0.5,0,
WELL,2019-10-28,1.45,0.47,1,
WELL,2020-02-12,0.55,0.3,1,
WELL,2020-05-06,0.75,0.37,1,
WELL,2020-08-05,0.42,0.2,1,
WELL,2020-10-28,0.77,0.16,1,
WELL,2021-02-09,0.39,0.18,1,
WELL,2021-04-28,0.17,0.23,0,
WELL,2021-07-29,0.06,0.1,0,
WELL,2021-11-04,0.42,0.18,1,
WELL,2022-02-15,0.13,0.15,0,
WELL,2022-05-10,0.14,0.18,0,
WELL,2022-08-09,0.2,0.18,1,
WELL,2022-11-07,-0.01,0.16,0,
WELL,2023-02-15,-0.01,0.1,0,
WELL,2023-05-02,0.05,0.12,0,
WELL,2023-07-31,0.2,0.16,1,
WELL,2023-10-30,0.24,0.19,1,
WELL,2024-02-13,0.15,0.27,0,
WELL,2024-04-29,0.22,0.25,0,1792737000.0
WELL,2024-07-29,0.42,0.34,1,2011056000.0
WELL,2024-10-28,0.73,0.38,1,2219235000.0
WELL,2025-02-11,0.19,0.41,0,2388587000.0
WELL,2025-04-28,0.4,0.4,0,2516141000.0
