Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
INCY,2015-11-03,-0.22,-0.41,1,
INCY,2016-02-11,0.29,0.09,1,
INCY,2016-05-09,0.12,0.17,0,
INCY,2016-08-09,0.19,-0.02,1,
INCY,2016-11-01,0.19,-0.01,1,
INCY,2017-02-14,0.05,0.13,0,
INCY,2017-05-04,-0.68,-1.0,1,
INCY,2017-08-01,-0.06,-0.05,0,
INCY,2017-10-31,0.08,0.07,1,
INCY,2018-02-15,-0.71,-0.45,0,
INCY,2018-05-01,-0.01,0.04,0,
INCY,2018-07-31,0.26,0.34,0,
INCY,2018-10-30,0.38,0.4,0,
INCY,2019-02-14,0.4,0.46,0,
INCY,2019-04-30,0.62,0.4,1,
INCY,2019-07-30,0.75,0.48,1,
INCY,2019-10-29,0.82,0.65,1,
INCY,2020-02-13,0.65,0.57,1,
INCY,2020-05-05,-2.86,0.61,0,
INCY,2020-08-04,1.24,0.87,1,
INCY,2020-11-05,0.23,0.75,0,
INCY,2021-02-09,0.93,0.75,1,
INCY,2021-05-04,0.67,0.64,1,
INCY,2021-08-03,0.8,0.74,1,
INCY,2021-11-02,1.18,0.75,1,
INCY,2022-02-08,0.1,0.87,0,
INCY,2022-05-03,0.55,0.67,0,
INCY,2022-08-02,1.01,0.76,1,
INCY,2022-11-01,0.6,0.72,0,
INCY,2023-02-07,0.62,0.58,1,
INCY,2023-05-02,0.37,0.76,0,
INCY,2023-08-01,0.99,0.83,1,
INCY,2023-10-31,1.1,1.02,1,
INCY,2024-02-13,1.06,1.16,0,
INCY,2024-04-30,0.64,0.84,0,1043759000.0
INCY,2024-07-30,-1.82,-1.55,0,1137871000.0
INCY,2024-10-29,1.07,1.07,0,1178698000.0
INCY,2025-02-10,1.43,1.56,0,1052898000.0
INCY,2025-04-29,1.16,1.02,1,1215529000.0
