Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
SBAC,2015-11-04,-1.23,0.11,0,
SBAC,2016-02-25,0.24,0.08,1,
SBAC,2016-05-02,0.07,0.05,1,
SBAC,2016-07-28,0.26,0.14,1,
SBAC,2016-11-01,0.16,0.09,1,
SBAC,2017-02-27,0.04,0.1,0,
SBAC,2017-05-01,0.31,0.2,1,
SBAC,2017-07-31,0.08,0.2,0,
SBAC,2017-10-30,0.41,0.25,1,
SBAC,2018-02-26,0.06,0.18,0,
SBAC,2018-04-30,0.27,0.2,1,
SBAC,2018-07-30,-0.5,0.18,0,
SBAC,2018-11-05,0.14,0.25,0,
SBAC,2019-02-21,0.5,0.44,1,
SBAC,2019-04-29,0.23,0.22,1,
SBAC,2019-07-29,0.28,0.22,1,
SBAC,2019-10-28,0.19,0.34,0,
SBAC,2020-02-20,0.59,0.39,1,
SBAC,2020-05-05,0.23,0.4,0,
SBAC,2020-08-03,0.2,0.3,0,
SBAC,2020-11-02,0.2,0.46,0,
SBAC,2021-02-22,0.94,0.52,1,
SBAC,2021-04-26,-0.11,0.34,0,
SBAC,2021-08-02,1.37,0.68,1,
SBAC,2021-11-01,0.43,0.83,0,
SBAC,2022-02-28,0.44,0.69,0,
SBAC,2022-04-25,1.72,1.0,1,
SBAC,2022-08-01,0.64,0.9,0,
SBAC,2022-10-31,0.91,0.94,0,
SBAC,2023-02-21,0.94,1.09,0,
SBAC,2023-05-01,0.93,1.21,0,
SBAC,2023-07-31,1.87,1.22,1,
SBAC,2023-11-02,0.8,1.19,0,
SBAC,2024-02-26,1.01,1.37,0,
SBAC,2024-04-29,1.42,1.21,1,660477000.0
SBAC,2024-07-29,1.51,2.07,0,667595000.0
SBAC,2024-10-28,2.4,2.27,1,693700000.0
SBAC,2025-02-24,1.61,2.07,0,664248000.0
SBAC,2025-04-28,1.77,2.23,0,698981000.0
