Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
WM,2016-02-18,0.71,0.68,1,
WM,2016-04-28,0.58,0.55,1,
WM,2016-07-27,0.74,0.71,1,
WM,2016-10-26,0.84,0.8,1,
WM,2017-02-16,0.76,0.77,0,
WM,2017-04-26,0.66,0.66,0,
WM,2017-07-26,0.82,0.81,1,
WM,2017-10-26,0.89,0.88,1,
WM,2018-02-15,0.85,0.83,1,
WM,2018-04-20,0.91,0.83,1,
WM,2018-07-25,1.01,0.99,1,
WM,2018-10-25,1.15,1.11,1,
WM,2019-02-14,1.13,1.06,1,
WM,2019-04-25,0.94,0.92,1,
WM,2019-07-25,1.11,1.08,1,
WM,2019-10-23,1.19,1.14,1,
WM,2020-02-13,1.19,1.15,1,
WM,2020-05-06,0.93,0.92,1,
WM,2020-07-30,0.88,0.81,1,
WM,2020-11-02,1.09,1.02,1,
WM,2021-02-18,1.13,1.09,1,
WM,2021-04-27,1.06,1.01,1,
WM,2021-07-27,1.27,1.19,1,
WM,2021-10-26,1.26,1.36,0,
WM,2022-02-02,1.26,1.26,0,
WM,2022-04-26,1.29,1.14,1,
WM,2022-07-27,1.44,1.4,1,
WM,2022-10-26,1.56,1.51,1,
WM,2023-01-31,1.3,1.41,0,
WM,2023-04-26,1.31,1.29,1,
WM,2023-07-25,1.51,1.54,0,
WM,2023-10-24,1.63,1.61,1,
WM,2024-02-12,1.74,1.53,1,
WM,2024-04-24,1.75,1.51,1,5402000000.0
WM,2024-07-24,1.82,1.83,0,5609000000.0
WM,2024-10-28,1.96,1.89,1,5893000000.0
WM,2025-01-29,1.7,1.79,0,6018000000.0
WM,2025-04-28,1.67,1.62,1,6430000000.0
