Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
LNT,2016-08-01,0.37,0.38,0,
LNT,2016-11-03,0.8,0.91,0,
LNT,2017-02-23,0.28,0.28,0,
LNT,2017-05-03,0.44,0.43,1,
LNT,2017-08-03,0.41,0.38,1,
LNT,2017-11-02,0.75,0.86,0,
LNT,2018-02-22,0.33,0.36,0,
LNT,2018-05-02,0.52,0.5,1,
LNT,2018-08-02,0.43,0.45,0,
LNT,2018-11-06,0.85,0.84,1,
LNT,2019-02-22,0.36,0.35,1,
LNT,2019-05-02,0.53,0.51,1,
LNT,2019-08-01,0.4,0.44,0,
LNT,2019-11-06,0.94,0.93,1,
LNT,2020-02-20,0.46,0.43,1,
LNT,2020-05-07,0.7,0.54,1,
LNT,2020-08-06,0.54,0.46,1,
LNT,2020-11-02,0.94,0.88,1,
LNT,2021-02-18,0.24,0.23,1,
LNT,2021-05-06,0.68,0.68,0,
LNT,2021-08-05,0.57,0.56,1,
LNT,2021-11-04,1.02,0.96,1,
LNT,2022-02-17,0.35,0.36,0,
LNT,2022-04-28,0.77,0.72,1,
LNT,2022-08-04,0.63,0.58,1,
LNT,2022-11-07,0.93,1.01,0,
LNT,2023-02-23,0.47,0.47,0,
LNT,2023-03-07,0.43,0.47,0,
LNT,2023-05-04,0.65,0.73,0,
LNT,2023-08-03,0.64,0.57,1,
LNT,2023-11-02,1.02,0.93,1,
LNT,2024-02-15,0.48,0.55,0,
LNT,2024-05-02,0.62,0.62,0,894000000.0
LNT,2024-08-01,0.34,0.64,0,894000000.0
LNT,2024-10-31,1.15,1.1,1,976000000.0
LNT,2025-02-20,0.58,0.68,0,1128000000.0
LNT,2025-05-08,0.83,0.66,1,961000000.0
