Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
TAP,2015-11-05,1.4,1.28,1,
TAP,2016-02-11,0.49,0.49,0,
TAP,2016-05-03,0.54,0.56,0,
TAP,2016-08-02,1.11,1.36,0,
TAP,2016-11-01,1.03,0.95,1,
TAP,2017-02-14,0.46,0.86,0,
TAP,2017-05-03,1.26,1.3,0,
TAP,2017-08-02,2.19,2.13,1,
TAP,2017-11-01,1.34,1.34,0,
TAP,2018-02-14,0.62,0.56,1,
TAP,2018-05-02,0.48,0.78,0,
TAP,2018-08-01,1.88,1.83,1,
TAP,2018-10-31,1.84,1.59,1,
TAP,2019-02-12,0.84,0.79,1,
TAP,2019-05-01,0.52,0.58,0,
TAP,2019-07-31,1.52,1.65,0,
TAP,2019-10-30,1.48,1.49,0,
TAP,2020-02-12,1.02,0.78,1,
TAP,2020-04-30,0.35,0.33,1,
TAP,2020-07-30,1.55,0.68,1,
TAP,2020-10-29,1.62,1.02,1,
TAP,2021-02-11,0.4,0.77,0,
TAP,2021-04-29,0.01,-0.1,1,
TAP,2021-07-29,1.58,1.34,1,
TAP,2021-10-28,1.75,1.53,1,
TAP,2022-02-23,0.81,0.86,0,
TAP,2022-05-03,0.29,0.19,1,
TAP,2022-08-02,1.19,1.19,0,
TAP,2022-11-01,1.32,1.36,0,
TAP,2023-02-21,1.3,1.07,1,
TAP,2023-05-02,0.54,0.26,1,
TAP,2023-08-01,1.78,1.63,1,
TAP,2023-11-02,1.92,1.58,1,
TAP,2024-02-13,1.19,1.12,1,
TAP,2024-04-30,0.95,0.74,1,3252300000.0
TAP,2024-08-06,1.92,1.68,1,3042700000.0
TAP,2024-11-07,1.8,1.67,1,2735600000.0
TAP,2025-02-13,1.3,1.13,1,2304100000.0
TAP,2025-05-08,0.5,0.83,0,3200800000.0
