Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
V,2015-11-02,0.62,0.63,0,
V,2016-01-28,0.69,0.68,1,
V,2016-04-21,0.68,0.67,1,
V,2016-07-21,0.69,0.66,1,
V,2016-10-24,0.78,0.73,1,
V,2017-02-02,0.86,0.78,1,
V,2017-04-20,0.86,0.79,1,
V,2017-07-20,0.86,0.81,1,
V,2017-10-25,0.9,0.85,1,
V,2018-02-01,1.08,0.99,1,
V,2018-04-25,1.11,1.02,1,
V,2018-07-25,1.2,1.09,1,
V,2018-10-24,1.21,1.2,1,
V,2019-01-30,1.3,1.25,1,
V,2019-04-24,1.31,1.24,1,
V,2019-07-23,1.37,1.32,1,
V,2019-10-24,1.47,1.43,1,
V,2020-01-30,1.46,1.46,0,
V,2020-04-30,1.38,1.35,1,
V,2020-07-28,1.07,1.03,1,
V,2020-10-28,1.12,1.09,1,
V,2021-01-28,1.42,1.28,1,
V,2021-04-27,1.38,1.27,1,
V,2021-07-27,1.49,1.35,1,
V,2021-10-26,1.62,1.54,1,
V,2022-01-27,1.81,1.7,1,
V,2022-04-26,1.79,1.65,1,
V,2022-07-26,1.98,1.75,1,
V,2022-10-25,1.93,1.86,1,
V,2023-01-26,2.18,2.01,1,
V,2023-04-25,2.09,1.99,1,
V,2023-07-25,2.16,2.12,1,
V,2023-10-24,2.33,2.24,1,
V,2024-01-25,2.41,2.34,1,
V,2024-04-23,2.51,2.44,1,8900000000.0
V,2024-07-23,2.42,2.42,0,9617000000.0
V,2024-10-29,2.71,2.58,1,9510000000.0
V,2025-01-30,2.75,2.66,1,9594000000.0
V,2025-04-29,2.76,2.68,1,10172000000.0
