Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
NDSN,2016-05-23,1.19,0.92,1,
NDSN,2016-08-22,1.47,1.33,1,
NDSN,2016-12-13,1.39,1.24,1,
NDSN,2017-02-20,0.86,0.82,1,
NDSN,2017-05-22,1.35,1.31,1,
NDSN,2017-08-21,1.78,1.67,1,
NDSN,2017-12-13,1.38,1.33,1,
NDSN,2018-02-22,1.35,1.34,1,
NDSN,2018-05-21,1.56,1.43,1,
NDSN,2018-08-20,1.6,1.6,0,
NDSN,2018-12-12,1.44,1.47,0,
NDSN,2019-02-20,0.92,1.12,0,
NDSN,2019-05-20,1.54,1.6,0,
NDSN,2019-08-20,1.62,1.81,0,
NDSN,2019-12-11,1.79,1.79,0,
NDSN,2020-02-19,0.89,1.04,0,
NDSN,2020-05-20,1.58,1.26,1,
NDSN,2020-08-19,1.42,1.34,1,
NDSN,2020-12-15,1.59,1.53,1,
NDSN,2021-02-22,1.32,1.06,1,
NDSN,2021-05-24,2.12,1.64,1,
NDSN,2021-08-30,2.42,2.08,1,
NDSN,2021-12-15,1.88,2.1,0,
NDSN,2022-02-22,2.07,1.91,1,
NDSN,2022-05-23,2.43,2.29,1,
NDSN,2022-08-22,2.49,2.44,1,
NDSN,2022-12-14,2.44,2.33,1,
NDSN,2023-02-20,1.95,1.97,0,
NDSN,2023-05-22,2.26,2.11,1,
NDSN,2023-08-21,2.35,2.32,1,
NDSN,2023-12-13,2.46,2.39,1,
NDSN,2024-02-21,2.21,2.04,1,
NDSN,2024-05-20,2.34,2.32,1,
NDSN,2024-08-21,2.41,2.33,1,
NDSN,2024-12-11,2.78,2.59,1,
NDSN,2025-02-19,2.06,2.09,0,
NDSN,2025-05-28,2.42,2.36,1,
