Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
NCLH,2015-11-03,1.35,1.34,1,
NCLH,2016-02-23,0.51,0.51,0,
NCLH,2016-05-10,0.38,0.38,0,
NCLH,2016-08-09,0.85,0.83,1,
NCLH,2016-11-09,1.62,1.59,1,
NCLH,2017-02-22,0.56,0.55,1,
NCLH,2017-05-10,0.4,0.37,1,
NCLH,2017-08-08,1.02,0.97,1,
NCLH,2017-11-09,1.86,1.82,1,
NCLH,2018-02-22,0.68,0.64,1,
NCLH,2018-05-02,0.6,0.54,1,
NCLH,2018-08-09,1.21,1.02,1,
NCLH,2018-11-08,2.27,2.21,1,
NCLH,2019-02-21,0.85,0.79,1,
NCLH,2019-05-09,0.83,0.71,1,
NCLH,2019-08-08,1.3,1.26,1,
NCLH,2019-11-07,2.23,2.16,1,
NCLH,2020-02-20,0.73,0.7,1,
NCLH,2020-05-14,-0.99,-0.5,0,
NCLH,2020-08-06,-2.78,-2.26,0,
NCLH,2020-11-09,-2.35,-2.25,0,
NCLH,2021-02-25,-2.33,-2.17,0,
NCLH,2021-05-06,-2.03,-2.05,1,
NCLH,2021-08-06,-1.93,-1.97,1,
NCLH,2021-11-03,-2.17,-2.09,0,
NCLH,2022-02-24,-1.95,-1.6,0,
NCLH,2022-05-10,-1.82,-1.53,0,
NCLH,2022-08-09,-1.14,-0.86,0,
NCLH,2022-11-08,-0.64,-0.7,1,
NCLH,2023-02-28,-1.04,-0.85,0,
NCLH,2023-05-01,-0.3,-0.41,1,
NCLH,2023-08-01,0.3,0.27,1,
NCLH,2023-11-01,0.76,0.69,1,
NCLH,2024-02-27,-0.18,-0.14,0,
NCLH,2024-05-01,0.16,0.11,1,
NCLH,2024-07-31,0.4,0.35,1,2806578000.0
NCLH,2024-10-31,0.99,0.94,1,2109366000.0
NCLH,2025-02-27,0.26,0.11,1,2127553000.0
NCLH,2025-04-30,0.07,0.09,0,2517497000.0
