Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
K,2015-11-03,0.85,0.84,1,
K,2016-02-11,0.79,0.74,1,
K,2016-05-05,0.97,0.94,1,
K,2016-08-04,0.91,0.91,0,
K,2016-11-01,0.96,0.87,1,
K,2017-02-09,0.92,0.85,1,
K,2017-05-04,1.06,0.99,1,
K,2017-08-03,0.97,0.92,1,
K,2017-10-31,1.05,0.94,1,
K,2018-02-08,0.96,0.96,0,
K,2018-05-03,1.23,1.08,1,
K,2018-08-02,1.14,1.05,1,
K,2018-10-31,1.06,1.06,0,
K,2019-02-07,0.91,0.88,1,
K,2019-05-02,1.01,0.95,1,
K,2019-08-01,0.99,0.92,1,
K,2019-10-29,1.03,0.91,1,
K,2020-02-06,0.91,0.85,1,
K,2020-04-30,0.99,0.95,1,
K,2020-07-30,1.24,0.94,1,
K,2020-10-29,0.91,0.87,1,
K,2021-02-11,0.86,0.89,0,
K,2021-05-06,1.11,0.96,1,
K,2021-08-05,1.14,1.03,1,
K,2021-11-04,1.09,0.93,1,
K,2022-02-10,0.83,0.79,1,
K,2022-05-05,1.1,0.93,1,
K,2022-08-04,1.18,1.05,1,
K,2022-11-03,1.01,0.98,1,
K,2023-02-09,0.94,0.84,1,
K,2023-05-04,1.1,0.99,1,
K,2023-08-03,1.25,1.11,1,
K,2023-11-08,1.03,0.84,1,
K,2024-02-08,0.78,0.74,1,
K,2024-05-02,1.01,0.85,1,3192000000.0
K,2024-08-01,1.01,0.9,1,3192000000.0
K,2024-10-31,0.91,0.85,1,3124000000.0
K,2025-02-06,0.92,0.83,1,3083000000.0
K,2025-05-01,0.9,1.01,0,3083000000.0
