Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
BX,2015-07-16,0.43,0.43,0,
BX,2015-10-15,-0.35,-0.3,0,
BX,2016-01-28,0.37,0.46,0,
BX,2016-04-21,0.31,0.37,0,
BX,2016-07-21,0.44,0.39,1,
BX,2016-10-27,0.57,0.48,1,
BX,2017-01-26,0.68,0.64,1,
BX,2017-04-20,0.82,0.68,1,
BX,2017-07-20,0.59,0.62,0,
BX,2017-10-19,0.69,0.54,1,
BX,2018-02-01,0.71,0.67,1,
BX,2018-04-19,0.65,0.45,1,
BX,2018-07-19,0.9,0.75,1,
BX,2018-10-18,0.76,0.74,1,
BX,2019-04-18,0.44,0.51,0,
BX,2019-07-18,0.57,0.48,1,
BX,2019-10-23,0.58,0.53,1,
BX,2020-01-30,0.72,0.67,1,
BX,2020-04-23,0.46,0.5,0,
BX,2020-07-23,0.43,0.43,0,
BX,2020-10-28,0.63,0.57,1,
BX,2021-01-27,1.13,0.89,1,
BX,2021-04-22,0.96,0.76,1,
BX,2021-07-22,0.82,0.78,1,
BX,2021-10-21,1.28,0.91,1,
BX,2022-01-27,1.71,1.37,1,
BX,2022-04-21,1.55,1.07,1,
BX,2022-07-21,1.49,1.44,1,
BX,2022-10-20,1.06,0.99,1,
BX,2023-01-26,1.07,0.95,1,
BX,2023-04-20,0.97,0.96,1,
BX,2023-07-20,0.93,0.92,1,
BX,2023-10-19,0.94,1.01,0,
BX,2024-01-25,1.11,0.95,1,
BX,2024-04-18,0.98,0.96,1,2293144000.0
BX,2024-07-18,0.96,0.99,0,2886396000.0
BX,2024-10-17,1.01,0.92,1,2702643000.0
BX,2025-01-30,1.69,1.46,1,2826440000.0
BX,2025-04-17,1.09,1.05,1,3161236000.0
