Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
ERIE,2016-04-28,0.87,0.87,0,
ERIE,2016-07-28,1.17,1.05,1,
ERIE,2016-10-27,1.09,1.01,1,
ERIE,2017-02-23,0.87,0.81,1,
ERIE,2017-05-01,0.91,0.95,0,
ERIE,2017-07-27,1.12,1.21,0,
ERIE,2017-10-26,1.12,1.1,1,
ERIE,2018-02-22,0.8,0.76,1,
ERIE,2018-04-26,1.26,1.12,1,
ERIE,2018-07-26,1.52,1.43,1,
ERIE,2018-10-25,1.54,1.31,1,
ERIE,2019-02-21,1.19,1.02,1,
ERIE,2019-05-02,1.44,1.38,1,
ERIE,2019-07-25,1.68,1.67,1,
ERIE,2019-10-24,1.8,1.66,1,
ERIE,2020-02-27,1.14,1.29,0,
ERIE,2020-05-07,1.13,1.52,0,
ERIE,2020-07-30,1.57,1.41,1,
ERIE,2020-10-29,1.71,1.5,1,
ERIE,2021-02-25,1.2,1.21,0,
ERIE,2021-04-29,1.41,1.46,0,
ERIE,2021-07-29,1.51,1.48,1,
ERIE,2021-10-28,1.72,1.62,1,
ERIE,2022-02-24,1.05,1.19,0,
ERIE,2022-04-28,1.31,1.43,0,
ERIE,2022-07-28,1.53,1.56,0,
ERIE,2022-10-27,1.61,1.71,0,
ERIE,2023-03-01,1.25,1.31,0,
ERIE,2023-04-27,1.65,1.48,1,
ERIE,2023-07-27,2.25,1.91,1,
ERIE,2023-10-26,2.51,2.06,1,
ERIE,2024-02-26,2.12,2.03,1,
ERIE,2024-04-25,2.38,2.29,1,1210742000.0
ERIE,2024-07-25,3.13,2.58,1,1226501000.0
ERIE,2024-10-31,3.06,3.02,1,338167000.0
ERIE,2025-02-27,2.91,2.76,1,1218685000.0
ERIE,2025-04-24,2.65,3.1,0,1292446000.0
