Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
APTV,2015-07-30,1.34,1.34,0,
APTV,2015-10-29,1.28,1.27,1,
APTV,2016-02-04,1.39,1.38,1,
APTV,2016-05-04,1.36,1.34,1,
APTV,2016-08-03,1.59,1.55,1,
APTV,2016-11-02,1.5,1.43,1,
APTV,2017-02-02,1.83,1.6,1,
APTV,2017-05-03,1.59,1.46,1,
APTV,2017-08-02,1.71,1.65,1,
APTV,2017-11-02,1.66,1.57,1,
APTV,2018-02-01,1.28,1.31,0,
APTV,2018-05-02,1.29,1.2,1,
APTV,2018-07-31,1.4,1.35,1,
APTV,2018-10-31,1.24,1.2,1,
APTV,2019-01-31,1.34,1.2,1,
APTV,2019-05-02,1.05,1.01,1,
APTV,2019-07-31,1.33,1.14,1,
APTV,2019-10-30,1.37,1.26,1,
APTV,2020-01-30,1.15,1.02,1,
APTV,2020-05-05,0.68,0.35,1,
APTV,2020-07-30,-1.1,-1.38,1,
APTV,2020-10-29,1.13,0.76,1,
APTV,2021-02-03,1.13,1.01,1,
APTV,2021-05-06,1.06,0.78,1,
APTV,2021-08-05,0.6,0.67,0,
APTV,2021-11-04,0.38,0.37,1,
APTV,2022-02-03,0.56,0.55,1,
APTV,2022-05-05,0.63,0.61,1,
APTV,2022-08-04,0.22,0.58,0,
APTV,2022-11-03,1.28,0.99,1,
APTV,2023-02-02,1.27,1.22,1,
APTV,2023-05-04,0.91,0.9,1,
APTV,2023-08-03,1.25,1.01,1,
APTV,2023-11-02,1.3,1.23,1,
APTV,2024-01-31,1.4,1.33,1,
APTV,2024-05-02,1.16,1.01,1,5051000000.0
APTV,2024-08-01,1.58,1.42,1,5051000000.0
APTV,2024-10-31,1.83,1.68,1,4907000000.0
APTV,2025-02-06,1.74,1.65,1,4825000000.0
APTV,2025-05-01,1.69,1.53,1,4825000000.0
