Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
SNPS,2015-12-02,0.67,0.66,1,
SNPS,2016-02-17,0.68,0.62,1,
SNPS,2016-05-18,0.81,0.79,1,
SNPS,2016-08-17,0.76,0.74,1,
SNPS,2016-11-30,0.77,0.77,0,
SNPS,2017-02-15,0.94,0.78,1,
SNPS,2017-05-17,0.88,0.86,1,
SNPS,2017-08-16,0.92,0.92,0,
SNPS,2017-11-29,0.69,0.57,1,
SNPS,2018-02-21,1.1,1.0,1,
SNPS,2018-05-23,1.08,1.08,0,
SNPS,2018-08-22,0.95,0.92,1,
SNPS,2018-12-05,0.78,0.78,0,
SNPS,2019-02-20,1.08,0.97,1,
SNPS,2019-05-22,1.16,1.09,1,
SNPS,2019-08-21,1.18,1.1,1,
SNPS,2019-12-04,1.15,1.13,1,
SNPS,2020-02-19,1.01,0.92,1,
SNPS,2020-05-20,1.22,0.99,1,
SNPS,2020-08-19,1.74,1.35,1,
SNPS,2020-12-02,1.58,1.58,0,
SNPS,2021-02-17,1.52,1.47,1,
SNPS,2021-05-19,1.7,1.52,1,
SNPS,2021-08-18,1.81,1.78,1,
SNPS,2021-12-01,1.82,1.78,1,
SNPS,2022-02-16,2.4,2.37,1,
SNPS,2022-05-18,2.5,2.37,1,
SNPS,2022-08-17,2.1,1.99,1,
SNPS,2022-11-30,1.91,1.85,1,
SNPS,2023-02-15,2.62,2.5,1,
SNPS,2023-05-17,2.54,2.46,1,
SNPS,2023-08-16,2.88,2.74,1,
SNPS,2023-11-29,3.17,3.04,1,
SNPS,2024-02-21,3.56,3.43,1,
SNPS,2024-05-22,3.0,2.95,1,
SNPS,2024-08-21,3.43,3.28,1,
SNPS,2024-12-04,3.4,3.3,1,
SNPS,2025-02-26,3.03,2.84,1,
SNPS,2025-05-28,3.67,3.39,1,
