Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
IRM,2015-10-30,0.31,0.27,1,
IRM,2016-02-26,0.33,0.32,1,
IRM,2016-04-28,0.33,0.24,1,
IRM,2016-08-04,0.24,0.23,1,
IRM,2016-11-01,0.27,0.27,0,
IRM,2017-02-23,0.26,0.28,0,
IRM,2017-04-27,0.24,0.26,0,
IRM,2017-07-28,0.3,0.27,1,
IRM,2017-10-24,0.31,0.29,1,
IRM,2018-02-16,0.29,0.31,0,
IRM,2018-04-26,0.24,0.23,1,
IRM,2018-07-27,0.3,0.25,1,
IRM,2018-10-25,0.28,0.27,1,
IRM,2019-02-14,0.25,0.25,0,
IRM,2019-04-25,0.17,0.24,0,
IRM,2019-08-01,0.23,0.23,0,
IRM,2019-10-31,0.32,0.3,1,
IRM,2020-02-13,0.31,0.32,0,
IRM,2020-05-07,0.27,0.18,1,
IRM,2020-08-06,0.22,0.13,1,
IRM,2020-11-05,0.31,0.25,1,
IRM,2021-02-24,0.29,0.31,0,
IRM,2021-05-06,0.32,0.25,1,
IRM,2021-08-05,0.38,0.35,1,
IRM,2021-11-04,0.4,0.4,0,
IRM,2022-02-24,0.43,0.4,1,
IRM,2022-04-28,0.38,0.37,1,
IRM,2022-08-04,0.46,0.4,1,
IRM,2022-11-03,0.48,0.44,1,
IRM,2023-02-23,0.43,0.44,0,
IRM,2023-05-04,0.42,0.35,1,
IRM,2023-08-03,0.4,0.41,0,
IRM,2023-11-02,0.45,0.44,1,
IRM,2024-02-22,0.52,0.45,1,
IRM,2024-05-02,0.43,0.42,1,1534409000.0
IRM,2024-08-01,0.42,0.44,0,1534409000.0
IRM,2024-11-06,0.44,0.48,0,1581279000.0
IRM,2025-02-13,0.5,0.55,0,1592529000.0
IRM,2025-05-01,0.43,0.4,1,1592529000.0
