Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
PCAR,2015-10-27,0.81,0.78,1,
PCAR,2016-01-29,0.65,0.68,0,
PCAR,2016-04-26,0.66,0.64,1,
PCAR,2016-07-26,0.71,0.68,1,
PCAR,2016-10-25,0.65,0.66,0,
PCAR,2017-01-31,0.55,0.57,0,
PCAR,2017-04-25,0.59,0.58,1,
PCAR,2017-07-25,0.71,0.66,1,
PCAR,2017-10-24,0.76,0.72,1,
PCAR,2018-01-30,0.79,0.75,1,
PCAR,2018-04-24,0.97,0.87,1,
PCAR,2018-07-24,1.06,0.95,1,
PCAR,2018-10-23,1.03,1.01,1,
PCAR,2019-01-29,1.1,1.02,1,
PCAR,2019-04-30,1.21,1.1,1,
PCAR,2019-07-23,1.19,1.2,0,
PCAR,2019-10-22,1.17,1.1,1,
PCAR,2020-01-28,1.02,1.0,1,
PCAR,2020-04-21,0.69,0.8,0,
PCAR,2020-07-21,0.29,0.21,1,
PCAR,2020-10-20,0.74,0.65,1,
PCAR,2021-01-26,0.78,0.81,0,
PCAR,2021-04-27,0.9,0.85,1,
PCAR,2021-07-27,0.94,0.93,1,
PCAR,2021-10-26,0.72,0.8,0,
PCAR,2022-01-25,0.98,0.88,1,
PCAR,2022-04-26,1.15,1.03,1,
PCAR,2022-07-26,1.38,1.21,1,
PCAR,2022-10-25,1.47,1.32,1,
PCAR,2023-01-24,1.76,1.47,1,
PCAR,2023-04-25,2.25,1.81,1,
PCAR,2023-07-25,2.33,2.18,1,
PCAR,2023-10-24,2.34,2.12,1,
PCAR,2024-01-23,2.7,2.22,1,
PCAR,2024-04-30,2.27,2.2,1,8772100000.0
PCAR,2024-07-23,2.13,2.14,0,8239900000.0
PCAR,2024-10-22,1.85,1.82,1,7907500000.0
PCAR,2025-01-28,1.66,1.69,0,7441700000.0
PCAR,2025-04-29,0.96,1.58,0,7510500000.0
