Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
SYY,2015-11-02,0.52,0.52,0,
SYY,2016-02-01,0.45,0.41,1,
SYY,2016-05-02,0.46,0.42,1,
SYY,2016-08-15,0.64,0.61,1,
SYY,2016-11-07,0.63,0.58,1,
SYY,2017-02-06,0.58,0.54,1,
SYY,2017-05-08,0.51,0.52,0,
SYY,2017-08-14,0.72,0.71,1,
SYY,2017-11-06,0.74,0.72,1,
SYY,2018-02-05,0.66,0.65,1,
SYY,2018-05-07,0.67,0.63,1,
SYY,2018-08-13,0.94,0.93,1,
SYY,2018-11-05,0.91,0.92,0,
SYY,2019-02-04,0.75,0.73,1,
SYY,2019-05-06,0.79,0.7,1,
SYY,2019-08-12,1.1,1.06,1,
SYY,2019-11-04,0.98,0.97,1,
SYY,2020-02-03,0.85,0.84,1,
SYY,2020-05-05,0.45,0.58,0,
SYY,2020-08-11,-0.29,-0.3,1,
SYY,2020-11-03,0.34,0.25,1,
SYY,2021-02-02,0.17,0.34,0,
SYY,2021-05-04,0.22,0.2,1,
SYY,2021-08-10,0.71,0.6,1,
SYY,2021-11-09,0.83,0.86,0,
SYY,2022-02-08,0.57,0.71,0,
SYY,2022-05-10,0.71,0.55,1,
SYY,2022-08-09,1.15,1.11,1,
SYY,2022-11-01,0.97,0.99,0,
SYY,2023-01-31,0.8,0.84,0,
SYY,2023-05-02,0.9,0.92,0,
SYY,2023-08-01,1.34,1.33,1,
SYY,2023-10-31,1.07,1.04,1,
SYY,2024-01-30,0.89,0.88,1,
SYY,2024-04-30,0.96,0.95,1,20556104000.0
SYY,2024-07-30,1.39,1.38,1,20484000000.0
SYY,2024-10-29,1.09,1.13,0,20151000000.0
SYY,2025-01-28,0.93,0.93,0,19598000000.0
SYY,2025-04-29,0.96,1.03,0,21138000000.0
