Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
KIM,2015-07-28,0.27,0.2,1,
KIM,2015-11-04,0.15,0.15,0,
KIM,2016-02-02,0.87,0.1,1,
KIM,2016-04-27,0.31,0.14,1,
KIM,2016-07-27,0.46,0.16,1,
KIM,2016-10-27,-0.13,-0.06,0,
KIM,2017-02-02,0.16,0.14,1,
KIM,2017-04-26,0.15,0.14,1,
KIM,2017-07-26,0.31,0.14,1,
KIM,2017-10-25,0.24,0.13,1,
KIM,2018-02-15,0.17,0.15,1,
KIM,2018-04-26,0.3,0.15,1,
KIM,2018-07-26,0.36,0.16,1,
KIM,2018-10-25,0.19,0.13,1,
KIM,2019-01-31,0.17,0.15,1,
KIM,2019-05-02,0.24,0.16,1,
KIM,2019-07-25,0.2,0.17,1,
KIM,2019-10-24,0.14,0.17,0,
KIM,2020-01-30,0.22,0.17,1,
KIM,2020-05-08,0.19,0.18,1,
KIM,2020-08-07,1.71,0.07,1,
KIM,2020-11-05,-0.09,0.06,0,
KIM,2021-02-11,0.45,0.1,1,
KIM,2021-04-29,0.3,0.1,1,
KIM,2021-07-29,0.26,0.12,1,
KIM,2021-11-05,0.91,0.1,1,
KIM,2022-02-10,0.13,0.16,0,
KIM,2022-04-28,0.37,0.15,1,
KIM,2022-07-28,-0.21,0.15,0,
KIM,2022-10-27,0.08,0.16,0,
KIM,2023-02-09,-0.09,0.16,0,
KIM,2023-04-27,0.46,0.2,1,
KIM,2023-07-27,0.16,0.17,0,
KIM,2023-10-26,0.19,0.16,1,
KIM,2024-02-08,0.22,0.16,1,
KIM,2024-05-02,-0.03,0.18,0,500231000.0
KIM,2024-08-01,0.17,0.16,1,500231000.0
KIM,2024-10-31,0.19,0.17,1,525397000.0
KIM,2025-02-07,0.23,0.18,1,536624000.0
KIM,2025-05-01,0.18,0.17,1,536624000.0
