Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
KMX,2015-12-18,0.63,0.68,0,
KMX,2016-04-07,0.74,0.71,1,
KMX,2016-06-21,0.9,0.92,0,
KMX,2016-09-21,0.88,0.88,0,
KMX,2016-12-20,0.72,0.7,1,
KMX,2017-04-06,0.81,0.79,1,
KMX,2017-06-21,1.13,0.98,1,
KMX,2017-09-22,0.98,0.95,1,
KMX,2017-12-21,0.81,0.81,0,
KMX,2018-04-04,0.77,0.87,0,
KMX,2018-06-22,1.33,1.24,1,
KMX,2018-09-26,1.24,1.21,1,
KMX,2018-12-21,1.09,1.0,1,
KMX,2019-03-29,1.13,1.04,1,
KMX,2019-06-21,1.59,1.49,1,
KMX,2019-09-24,1.4,1.33,1,
KMX,2019-12-20,1.04,1.16,0,
KMX,2020-04-02,1.3,1.13,1,
KMX,2020-06-19,-0.15,0.04,0,
KMX,2020-09-24,1.79,1.08,1,
KMX,2020-12-22,1.42,1.14,1,
KMX,2021-04-01,1.27,1.26,1,
KMX,2021-06-25,2.63,1.63,1,
KMX,2021-09-30,1.72,1.9,0,
KMX,2021-12-22,1.63,1.44,1,
KMX,2022-04-12,0.98,1.25,0,
KMX,2022-06-24,1.56,1.49,1,
KMX,2022-09-29,0.79,1.39,0,
KMX,2022-12-22,0.24,0.7,0,
KMX,2023-04-11,0.44,0.24,1,
KMX,2023-06-23,1.16,0.79,1,
KMX,2023-09-28,0.75,0.78,0,
KMX,2023-12-21,0.52,0.43,1,
KMX,2024-04-11,0.32,0.49,0,
KMX,2024-06-21,0.97,0.96,1,
KMX,2024-09-26,0.85,0.86,0,
KMX,2024-12-19,0.81,0.61,1,
KMX,2025-04-10,0.64,0.65,0,
KMX,2025-06-20,1.38,1.17,1,
