Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
POOL,2015-10-22,0.9,0.87,1,
POOL,2016-02-18,0.06,-0.01,1,
POOL,2016-04-21,0.38,0.25,1,
POOL,2016-07-21,1.98,1.93,1,
POOL,2016-10-20,1.04,1.01,1,
POOL,2017-02-16,0.06,0.06,0,
POOL,2017-04-20,0.4,0.4,0,
POOL,2017-07-20,2.21,2.24,0,
POOL,2017-10-19,1.16,1.15,1,
POOL,2018-02-15,0.33,0.17,1,
POOL,2018-04-19,0.75,0.71,1,
POOL,2018-07-19,2.8,2.88,0,
POOL,2018-10-18,1.66,1.58,1,
POOL,2019-02-14,0.41,0.44,0,
POOL,2019-04-18,0.8,0.65,1,
POOL,2019-07-18,3.22,3.23,0,
POOL,2019-10-17,1.95,1.78,1,
POOL,2020-02-13,0.44,0.36,1,
POOL,2020-04-23,0.9,0.65,1,
POOL,2020-07-23,3.87,3.1,1,
POOL,2020-10-22,2.92,2.18,1,
POOL,2021-02-11,1.45,0.76,1,
POOL,2021-04-22,2.42,1.15,1,
POOL,2021-07-22,6.37,5.48,1,
POOL,2021-10-21,4.51,3.85,1,
POOL,2022-02-17,2.63,1.88,1,
POOL,2022-04-21,4.23,3.15,1,
POOL,2022-07-21,7.63,7.52,1,
POOL,2022-10-20,4.78,4.59,1,
POOL,2023-02-16,1.82,1.99,0,
POOL,2023-04-20,2.58,3.21,0,
POOL,2023-07-20,5.91,6.1,0,
POOL,2023-10-19,3.51,3.49,1,
POOL,2024-02-22,1.32,1.25,1,
POOL,2024-04-25,2.04,1.91,1,1769784000.0
POOL,2024-07-25,4.99,4.9,1,1432879000.0
POOL,2024-10-24,3.27,3.14,1,987479000.0
POOL,2025-02-20,0.98,0.9,1,1071526000.0
POOL,2025-04-24,1.42,1.49,0,1784530000.0
