Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
SNA,2015-10-22,1.98,1.94,1,
SNA,2016-02-04,2.22,2.18,1,
SNA,2016-04-21,2.16,2.09,1,
SNA,2016-07-21,2.36,2.23,1,
SNA,2016-10-20,2.22,2.15,1,
SNA,2017-02-02,2.47,2.41,1,
SNA,2017-04-20,2.39,2.36,1,
SNA,2017-07-20,2.6,2.55,1,
SNA,2017-10-19,2.45,2.42,1,
SNA,2018-02-08,2.69,2.66,1,
SNA,2018-04-19,2.79,2.72,1,
SNA,2018-07-19,3.11,2.95,1,
SNA,2018-10-18,2.88,2.86,1,
SNA,2019-02-07,3.03,3.02,1,
SNA,2019-04-18,3.01,2.9,1,
SNA,2019-07-18,3.22,3.21,1,
SNA,2019-10-17,2.96,2.94,1,
SNA,2020-02-06,3.08,3.08,0,
SNA,2020-04-21,2.6,2.7,0,
SNA,2020-07-31,1.91,1.83,1,
SNA,2020-10-22,3.28,2.16,1,
SNA,2021-02-04,3.84,2.95,1,
SNA,2021-04-22,3.5,3.06,1,
SNA,2021-07-22,3.76,3.22,1,
SNA,2021-10-21,3.57,3.38,1,
SNA,2022-02-03,4.1,3.69,1,
SNA,2022-04-21,4.0,3.66,1,
SNA,2022-07-21,4.27,3.95,1,
SNA,2022-10-20,4.14,3.86,1,
SNA,2023-02-02,4.42,4.2,1,
SNA,2023-04-20,4.6,4.15,1,
SNA,2023-07-20,4.89,4.58,1,
SNA,2023-10-19,4.51,4.44,1,
SNA,2024-02-08,4.75,4.66,1,
SNA,2024-04-18,4.75,4.64,1,1279900000.0
SNA,2024-07-18,5.07,4.94,1,1247400000.0
SNA,2024-10-17,4.7,4.59,1,1299200000.0
SNA,2025-02-06,4.82,4.81,1,1243200000.0
SNA,2025-04-17,4.51,4.81,0,1281100000.0
