Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
IPG,2015-10-21,0.18,0.25,0,
IPG,2016-02-12,0.66,0.62,1,
IPG,2016-07-21,0.33,0.33,0,
IPG,2016-10-21,0.31,0.29,1,
IPG,2017-02-10,0.75,0.67,1,
IPG,2017-04-21,0.05,0.03,1,
IPG,2017-07-25,0.27,0.34,0,
IPG,2017-10-24,0.31,0.33,0,
IPG,2018-02-14,0.79,0.77,1,
IPG,2018-04-27,0.03,0.05,0,
IPG,2018-07-24,0.43,0.42,1,
IPG,2018-10-19,0.48,0.45,1,
IPG,2019-02-13,0.89,0.79,1,
IPG,2019-04-26,0.11,0.04,1,
IPG,2019-07-23,0.46,0.44,1,
IPG,2019-10-22,0.49,0.47,1,
IPG,2020-02-12,0.88,0.83,1,
IPG,2020-04-22,0.11,0.09,1,
IPG,2020-07-29,0.23,0.2,1,
IPG,2020-10-21,0.53,0.33,1,
IPG,2021-02-10,0.86,0.8,1,
IPG,2021-04-28,0.45,0.15,1,
IPG,2021-07-21,0.7,0.42,1,
IPG,2021-10-21,0.63,0.49,1,
IPG,2022-02-10,0.82,0.81,1,
IPG,2022-04-28,0.47,0.4,1,
IPG,2022-07-21,0.63,0.58,1,
IPG,2022-10-21,0.63,0.59,1,
IPG,2023-02-09,1.02,1.01,1,
IPG,2023-04-27,0.38,0.34,1,
IPG,2023-07-21,0.57,0.6,0,
IPG,2023-10-20,0.7,0.73,0,
IPG,2024-02-08,1.18,1.13,1,
IPG,2024-04-24,0.36,0.35,1,2710000000.0
IPG,2024-07-24,0.61,0.59,1,2628800000.0
IPG,2024-10-22,0.7,0.7,0,2857000000.0
IPG,2025-02-12,1.11,1.17,0,2322600000.0
IPG,2025-04-24,0.33,0.27,1,2536800000.0
