Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
EBAY,2015-10-21,0.43,0.4,1,
EBAY,2016-01-27,0.5,0.5,0,
EBAY,2016-04-26,0.47,0.45,1,
EBAY,2016-07-20,0.43,0.42,1,
EBAY,2016-10-19,0.45,0.44,1,
EBAY,2017-01-25,0.54,0.54,0,
EBAY,2017-04-19,0.49,0.48,1,
EBAY,2017-07-20,0.45,0.45,0,
EBAY,2017-10-18,0.48,0.48,0,
EBAY,2018-01-31,0.59,0.59,0,
EBAY,2018-04-25,0.53,0.53,0,
EBAY,2018-07-18,0.53,0.51,1,
EBAY,2018-10-30,0.56,0.54,1,
EBAY,2019-01-29,0.71,0.68,1,
EBAY,2019-04-23,0.67,0.63,1,
EBAY,2019-07-17,0.68,0.62,1,
EBAY,2019-10-23,0.67,0.64,1,
EBAY,2020-01-28,0.81,0.76,1,
EBAY,2020-04-29,0.77,0.72,1,
EBAY,2020-07-28,1.08,1.06,1,
EBAY,2020-10-28,0.85,0.77,1,
EBAY,2021-02-03,0.86,0.83,1,
EBAY,2021-04-28,1.09,1.07,1,
EBAY,2021-08-11,0.99,0.95,1,
EBAY,2021-10-27,0.9,0.89,1,
EBAY,2022-02-23,1.05,0.99,1,
EBAY,2022-05-04,1.05,1.03,1,
EBAY,2022-08-03,0.99,0.89,1,
EBAY,2022-11-02,1.0,0.93,1,
EBAY,2023-02-22,1.07,1.06,1,
EBAY,2023-04-26,1.11,1.07,1,
EBAY,2023-07-26,1.03,1.0,1,
EBAY,2023-11-07,1.03,1.0,1,
EBAY,2024-02-27,1.07,1.03,1,
EBAY,2024-05-01,1.25,1.2,1,
EBAY,2024-07-31,1.18,1.13,1,2576000000.0
EBAY,2024-10-30,1.19,1.18,1,2579000000.0
EBAY,2025-02-26,1.25,1.2,1,2585000000.0
EBAY,2025-04-30,1.38,1.34,1,2730000000.0
