Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
COST,2016-09-29,1.77,1.73,1,
COST,2016-12-07,1.17,1.19,0,
COST,2017-03-02,1.17,1.36,0,
COST,2017-05-25,1.4,1.31,1,
COST,2017-10-05,2.08,2.02,1,
COST,2017-12-14,1.36,1.34,1,
COST,2018-03-07,1.42,1.47,0,
COST,2018-05-31,1.7,1.69,1,
COST,2018-10-04,2.36,2.36,0,
COST,2018-12-13,1.61,1.62,0,
COST,2019-03-07,2.01,1.69,1,
COST,2019-05-30,1.89,1.82,1,
COST,2019-10-03,2.69,2.54,1,
COST,2019-12-12,1.73,1.72,1,
COST,2020-03-05,2.1,2.06,1,
COST,2020-05-28,1.89,1.95,0,
COST,2020-09-24,3.04,2.84,1,
COST,2020-12-10,2.3,2.05,1,
COST,2021-03-04,2.14,2.45,0,
COST,2021-05-27,2.75,2.34,1,
COST,2021-09-23,3.9,3.57,1,
COST,2021-12-09,2.98,2.64,1,
COST,2022-03-03,2.92,2.74,1,
COST,2022-05-26,3.17,3.03,1,
COST,2022-09-22,4.2,4.17,1,
COST,2022-12-08,3.1,3.11,0,
COST,2023-03-02,3.3,3.21,1,
COST,2023-05-25,2.93,3.29,0,
COST,2023-09-26,4.86,4.79,1,
COST,2023-12-14,3.58,3.42,1,
COST,2024-03-07,3.92,3.62,1,
COST,2024-05-30,3.78,3.7,1,
COST,2024-09-05,5.29,5.08,1,
COST,2024-12-12,4.04,3.79,1,
COST,2025-03-06,4.02,4.11,0,
COST,2025-05-29,4.28,4.24,1,
