Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
IBKR,2015-10-20,0.23,0.32,0,
IBKR,2016-01-19,0.18,0.26,0,
IBKR,2016-04-19,0.6,0.47,1,
IBKR,2016-07-19,0.36,0.35,1,
IBKR,2016-10-18,0.3,0.33,0,
IBKR,2017-01-17,0.16,0.17,0,
IBKR,2017-04-18,0.4,0.39,1,
IBKR,2017-07-18,0.41,0.37,1,
IBKR,2017-10-17,0.43,0.38,1,
IBKR,2018-01-16,-0.02,0.4,0,
IBKR,2018-04-17,0.65,0.59,1,
IBKR,2018-07-17,0.39,0.41,0,
IBKR,2018-10-16,0.51,0.5,1,
IBKR,2019-01-22,0.57,0.61,0,
IBKR,2019-04-16,0.63,0.53,1,
IBKR,2019-07-16,0.43,0.53,0,
IBKR,2019-10-15,0.45,0.49,0,
IBKR,2020-01-21,0.57,0.61,0,
IBKR,2020-04-21,0.6,0.64,0,
IBKR,2020-07-21,0.57,0.31,1,
IBKR,2020-10-20,0.53,0.55,0,
IBKR,2021-01-19,0.69,0.59,1,
IBKR,2021-04-20,0.98,0.91,1,
IBKR,2021-07-20,0.82,0.82,0,
IBKR,2021-10-19,0.78,0.76,1,
IBKR,2022-01-18,0.83,0.82,1,
IBKR,2022-04-19,0.82,0.82,0,
IBKR,2022-07-19,0.84,0.92,0,
IBKR,2022-10-18,1.08,0.96,1,
IBKR,2023-01-17,1.3,1.17,1,
IBKR,2023-04-18,1.35,1.41,0,
IBKR,2023-07-18,1.32,1.4,0,
IBKR,2023-10-17,1.55,1.51,1,
IBKR,2024-01-16,1.52,1.55,0,
IBKR,2024-04-16,1.64,1.63,1,2302000000.0
IBKR,2024-07-16,1.76,1.74,1,2395000000.0
IBKR,2024-10-15,1.75,1.82,0,2421000000.0
IBKR,2025-01-21,2.03,1.86,1,2310000000.0
IBKR,2025-04-15,1.88,1.92,0,2469000000.0
