Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
EXR,2016-05-02,0.66,0.51,1,
EXR,2016-07-27,0.66,0.54,1,
EXR,2016-10-26,0.93,0.63,1,
EXR,2017-02-21,0.65,0.55,1,
EXR,2017-04-26,0.64,0.57,1,
EXR,2017-08-01,0.69,0.65,1,
EXR,2017-11-01,0.74,0.72,1,
EXR,2018-02-20,1.63,0.7,1,
EXR,2018-05-01,0.7,0.65,1,
EXR,2018-07-31,0.75,0.69,1,
EXR,2018-10-30,1.02,0.75,1,
EXR,2019-02-20,0.8,0.76,1,
EXR,2019-04-30,0.74,0.69,1,
EXR,2019-07-30,0.81,0.75,1,
EXR,2019-10-29,0.83,0.81,1,
EXR,2020-02-18,0.82,0.8,1,
EXR,2020-05-06,0.83,0.76,1,
EXR,2020-08-04,0.8,0.73,1,
EXR,2020-11-04,0.88,0.79,1,
EXR,2021-02-22,1.19,0.9,1,
EXR,2021-04-28,1.53,0.99,1,
EXR,2021-07-27,1.25,1.08,1,
EXR,2021-10-27,1.4,1.22,1,
EXR,2022-02-23,2.0,1.4,1,
EXR,2022-05-03,1.51,1.35,1,
EXR,2022-08-02,1.64,1.47,1,
EXR,2022-11-01,1.65,1.59,1,
EXR,2023-02-22,1.52,1.46,1,
EXR,2023-05-02,1.46,1.41,1,
EXR,2023-08-03,1.5,1.51,0,
EXR,2023-11-07,0.96,0.72,1,
EXR,2024-02-27,1.02,1.21,0,
EXR,2024-04-30,1.01,0.99,1,810663000.0
EXR,2024-07-30,1.19,1.03,1,824804000.0
EXR,2024-10-29,0.91,1.12,0,821896000.0
EXR,2025-02-25,1.24,1.06,1,819997000.0
EXR,2025-04-29,1.28,1.02,1,841618000.0
