Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
USB,2017-07-19,0.85,0.84,1,
USB,2017-10-18,0.88,0.88,0,
USB,2018-01-17,0.88,0.87,1,
USB,2018-04-18,0.95,0.94,1,
USB,2018-07-18,1.02,1.0,1,
USB,2018-10-17,1.06,1.04,1,
USB,2019-01-16,1.07,1.06,1,
USB,2019-04-17,1.0,1.0,0,
USB,2019-07-17,1.09,1.07,1,
USB,2019-10-16,1.15,1.11,1,
USB,2020-01-15,1.08,1.08,0,
USB,2020-04-15,0.72,0.58,1,
USB,2020-07-15,0.41,0.22,1,
USB,2020-10-14,0.99,0.91,1,
USB,2021-01-20,0.95,0.95,0,
USB,2021-04-15,1.45,0.96,1,
USB,2021-07-15,1.28,1.14,1,
USB,2021-10-14,1.3,1.16,1,
USB,2022-01-19,1.07,1.1,0,
USB,2022-04-14,0.99,0.94,1,
USB,2022-07-15,1.09,1.07,1,
USB,2022-10-14,1.18,1.17,1,
USB,2023-01-25,1.2,1.17,1,
USB,2023-04-19,1.16,1.12,1,
USB,2023-07-19,1.12,1.12,0,
USB,2023-10-18,1.05,1.02,1,
USB,2024-01-17,0.99,0.98,1,
USB,2024-04-17,0.9,0.88,1,6838000000.0
USB,2024-07-17,0.98,0.94,1,6833000000.0
USB,2024-10-16,1.03,0.99,1,6979000000.0
USB,2025-01-16,1.07,1.05,1,6928000000.0
USB,2025-04-16,1.03,0.98,1,6975000000.0
