Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
SWK,2015-10-22,1.55,1.44,1,
SWK,2016-01-28,1.78,1.76,1,
SWK,2016-04-21,1.28,1.14,1,
SWK,2016-07-22,1.84,1.72,1,
SWK,2016-10-27,1.68,1.62,1,
SWK,2017-01-26,1.71,1.68,1,
SWK,2017-04-21,1.27,1.19,1,
SWK,2017-07-24,2.01,1.97,1,
SWK,2017-10-24,1.95,1.87,1,
SWK,2018-01-24,2.18,2.14,1,
SWK,2018-04-20,1.39,1.35,1,
SWK,2018-07-20,2.57,2.02,1,
SWK,2018-10-25,2.08,2.03,1,
SWK,2019-01-22,2.11,2.1,1,
SWK,2019-04-24,1.42,1.11,1,
SWK,2019-07-23,2.66,2.54,1,
SWK,2019-10-24,2.13,2.03,1,
SWK,2020-01-29,2.18,2.18,0,
SWK,2020-04-30,1.2,1.1,1,
SWK,2020-07-30,1.6,1.23,1,
SWK,2020-10-27,2.89,2.73,1,
SWK,2021-01-28,3.29,2.98,1,
SWK,2021-04-28,3.13,2.56,1,
SWK,2021-07-27,3.08,2.9,1,
SWK,2021-10-28,2.77,2.47,1,
SWK,2022-02-01,2.43,2.05,1,
SWK,2022-04-28,2.1,1.7,1,
SWK,2022-07-28,1.77,2.12,0,
SWK,2022-10-27,0.76,0.7,1,
SWK,2023-02-02,-0.1,-0.31,1,
SWK,2023-05-04,-0.41,-0.73,1,
SWK,2023-08-01,-0.11,-0.37,1,
SWK,2023-10-27,1.05,0.83,1,
SWK,2024-02-01,0.92,0.79,1,
SWK,2024-05-02,0.56,0.54,1,4024400000.0
SWK,2024-07-30,1.09,0.84,1,3751300000.0
SWK,2024-10-29,1.22,1.05,1,3720500000.0
SWK,2025-02-05,1.49,1.27,1,3744600000.0
SWK,2025-04-30,0.75,0.66,1,3945200000.0
