Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
MTCH,2016-02-02,0.24,0.2,1,
MTCH,2016-05-03,0.11,0.08,1,
MTCH,2016-07-26,0.17,0.16,1,
MTCH,2016-11-01,0.23,0.19,1,
MTCH,2017-01-31,0.29,0.24,1,
MTCH,2017-05-02,0.12,0.12,0,
MTCH,2017-08-01,0.16,0.19,0,
MTCH,2017-11-07,0.19,0.22,0,
MTCH,2018-02-06,0.18,0.32,0,
MTCH,2018-05-08,0.26,0.23,1,
MTCH,2018-08-07,0.41,0.35,1,
MTCH,2018-11-06,0.39,0.36,1,
MTCH,2019-02-06,0.43,0.38,1,
MTCH,2019-05-07,0.42,0.31,1,
MTCH,2019-08-06,0.43,0.4,1,
MTCH,2019-11-05,0.51,0.42,1,
MTCH,2020-02-04,0.45,0.44,1,
MTCH,2020-05-05,0.55,0.35,1,
MTCH,2020-08-04,0.51,0.43,1,
MTCH,2020-11-04,0.46,0.44,1,
MTCH,2021-02-02,0.48,0.48,0,
MTCH,2021-05-04,0.57,0.4,1,
MTCH,2021-08-03,0.46,0.52,0,
MTCH,2021-11-02,0.43,0.55,0,
MTCH,2022-02-01,0.63,0.53,1,
MTCH,2022-05-03,0.6,0.53,1,
MTCH,2022-08-02,0.7,0.53,1,
MTCH,2022-11-01,0.44,0.4,1,
MTCH,2023-01-31,0.3,0.46,0,
MTCH,2023-05-02,0.42,0.41,1,
MTCH,2023-08-01,0.48,0.45,1,
MTCH,2023-10-31,0.57,0.54,1,
MTCH,2024-01-30,0.81,0.49,1,
MTCH,2024-05-07,0.44,0.4,1,864066000.0
MTCH,2024-07-30,0.48,0.48,0,895484000.0
MTCH,2024-11-06,0.51,0.48,1,860176000.0
MTCH,2025-02-04,0.59,0.54,1,831178000.0
MTCH,2025-05-08,0.44,0.38,1,863738000.0
