Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
AON,2015-10-30,1.24,1.24,0,
AON,2016-02-05,2.27,2.08,1,
AON,2016-04-29,1.35,1.33,1,
AON,2016-07-29,1.39,1.39,0,
AON,2016-10-28,1.29,1.27,1,
AON,2017-02-10,2.56,2.49,1,
AON,2017-05-09,1.45,1.29,1,
AON,2017-08-04,1.45,1.45,0,
AON,2017-10-27,1.29,1.28,1,
AON,2018-02-02,2.35,2.35,0,
AON,2018-05-04,2.97,2.81,1,
AON,2018-07-27,1.71,1.64,1,
AON,2018-10-26,1.3,1.22,1,
AON,2019-02-01,2.16,2.13,1,
AON,2019-04-26,3.31,3.31,0,
AON,2019-07-26,1.87,1.87,0,
AON,2019-10-25,1.45,1.43,1,
AON,2020-01-31,2.53,2.47,1,
AON,2020-05-01,3.68,3.66,1,
AON,2020-07-31,1.96,1.93,1,
AON,2020-10-30,1.53,1.49,1,
AON,2021-02-05,2.62,2.46,1,
AON,2021-04-30,4.28,4.05,1,
AON,2021-07-30,2.29,1.86,1,
AON,2021-10-29,1.74,1.7,1,
AON,2022-02-04,3.71,3.35,1,
AON,2022-04-29,4.83,4.81,1,
AON,2022-07-29,2.63,2.56,1,
AON,2022-10-28,2.02,1.99,1,
AON,2023-02-03,3.89,3.65,1,
AON,2023-04-28,5.17,5.32,0,
AON,2023-07-28,2.76,2.84,0,
AON,2023-10-27,2.32,2.21,1,
AON,2024-02-02,3.89,4.06,0,
AON,2024-04-26,5.66,5.91,0,3760000000.0
AON,2024-07-26,2.93,3.08,0,3721000000.0
AON,2024-10-25,2.72,2.48,1,4147000000.0
AON,2025-01-31,4.42,4.25,1,4729000000.0
AON,2025-04-25,5.67,6.02,0,4155000000.0
