Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
KEYS,2015-11-19,0.71,0.64,1,
KEYS,2016-02-18,0.55,0.49,1,
KEYS,2016-05-19,0.61,0.56,1,
KEYS,2016-08-17,0.63,0.6,1,
KEYS,2016-11-17,0.64,0.64,0,
KEYS,2017-02-16,0.57,0.56,1,
KEYS,2017-06-06,0.64,0.55,1,
KEYS,2017-08-30,0.61,0.6,1,
KEYS,2017-12-06,0.71,0.64,1,
KEYS,2018-03-01,0.51,0.39,1,
KEYS,2018-05-30,0.83,0.83,0,
KEYS,2018-08-21,0.89,0.79,1,
KEYS,2018-11-20,1.01,0.9,1,
KEYS,2019-02-21,0.93,0.8,1,
KEYS,2019-05-29,1.22,0.98,1,
KEYS,2019-08-21,1.25,1.02,1,
KEYS,2019-11-26,1.33,1.18,1,
KEYS,2020-02-24,1.26,1.08,1,
KEYS,2020-05-26,0.78,1.16,0,
KEYS,2020-08-20,1.19,0.83,1,
KEYS,2020-11-18,1.62,1.46,1,
KEYS,2021-02-18,1.43,1.37,1,
KEYS,2021-05-19,1.44,1.34,1,
KEYS,2021-08-18,1.54,1.44,1,
KEYS,2021-11-22,1.82,1.64,1,
KEYS,2022-02-17,1.65,1.55,1,
KEYS,2022-05-17,1.83,1.67,1,
KEYS,2022-08-17,2.01,1.78,1,
KEYS,2022-11-17,2.14,1.99,1,
KEYS,2023-02-21,2.02,1.85,1,
KEYS,2023-05-16,2.12,1.95,1,
KEYS,2023-08-17,2.19,2.04,1,
KEYS,2023-11-20,1.99,1.87,1,
KEYS,2024-02-20,1.63,1.59,1,
KEYS,2024-05-20,1.41,1.39,1,
KEYS,2024-08-20,1.57,1.35,1,
KEYS,2024-11-19,1.65,1.57,1,
KEYS,2025-02-25,1.82,1.69,1,
KEYS,2025-05-20,1.7,1.65,1,
