Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
HWM,2015-10-08,0.21,0.38,0,
HWM,2016-01-11,0.12,0.05,1,
HWM,2016-04-11,0.21,0.07,1,
HWM,2016-07-11,0.45,0.28,1,
HWM,2016-10-11,0.32,0.35,0,
HWM,2017-01-31,0.12,0.13,0,
HWM,2017-04-25,0.33,0.24,1,
HWM,2017-07-24,0.32,0.26,1,
HWM,2017-10-23,0.26,0.27,0,
HWM,2018-02-05,0.31,0.24,1,
HWM,2018-04-30,0.34,0.33,1,
HWM,2018-07-31,0.37,0.29,1,
HWM,2018-10-30,0.32,0.3,1,
HWM,2019-02-08,0.33,0.3,1,
HWM,2019-04-30,0.43,0.39,1,
HWM,2019-08-02,0.58,0.5,1,
HWM,2019-11-05,0.58,0.52,1,
HWM,2020-01-27,0.53,0.54,0,
HWM,2020-05-05,0.62,0.44,1,
HWM,2020-08-06,0.12,0.06,1,
HWM,2020-11-09,0.03,0.05,0,
HWM,2021-02-03,0.21,0.17,1,
HWM,2021-05-06,0.22,0.19,1,
HWM,2021-08-04,0.22,0.22,0,
HWM,2021-11-04,0.27,0.25,1,
HWM,2022-02-02,0.3,0.29,1,
HWM,2022-05-03,0.31,0.29,1,
HWM,2022-08-04,0.35,0.33,1,
HWM,2022-10-31,0.36,0.36,0,
HWM,2023-02-14,0.38,0.38,0,
HWM,2023-05-02,0.42,0.38,1,
HWM,2023-08-01,0.44,0.43,1,
HWM,2023-11-02,0.46,0.43,1,
HWM,2024-02-13,0.53,0.47,1,
HWM,2024-05-02,0.57,0.52,1,1880000000.0
HWM,2024-07-30,0.67,0.6,1,1835000000.0
HWM,2024-11-06,0.71,0.65,1,1891000000.0
HWM,2025-02-13,0.74,0.72,1,1942000000.0
HWM,2025-05-01,0.86,0.78,1,1942000000.0
