Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
STZ,2016-06-30,1.54,1.52,1,
STZ,2016-10-05,1.77,1.65,1,
STZ,2017-01-05,1.96,1.72,1,
STZ,2017-04-06,1.48,1.36,1,
STZ,2017-06-29,2.34,1.98,1,
STZ,2017-10-05,2.47,2.16,1,
STZ,2018-01-05,2.0,1.89,1,
STZ,2018-03-29,1.9,1.74,1,
STZ,2018-06-29,2.2,2.43,0,
STZ,2018-10-04,2.87,2.59,1,
STZ,2019-01-09,2.37,2.06,1,
STZ,2019-04-04,1.84,1.71,1,
STZ,2019-06-28,2.21,2.05,1,
STZ,2019-10-03,2.72,2.6,1,
STZ,2020-01-08,2.14,1.83,1,
STZ,2020-04-03,2.06,1.65,1,
STZ,2020-07-01,2.3,2.01,1,
STZ,2020-10-01,2.76,2.51,1,
STZ,2021-01-07,3.09,2.39,1,
STZ,2021-04-08,1.82,1.55,1,
STZ,2021-06-30,2.33,2.34,0,
STZ,2021-10-06,2.38,2.77,0,
STZ,2022-01-06,3.12,2.76,1,
STZ,2022-04-07,2.37,2.1,1,
STZ,2022-06-30,2.66,2.51,1,
STZ,2022-10-06,3.17,2.81,1,
STZ,2023-01-05,2.83,2.89,0,
STZ,2023-04-06,1.98,1.82,1,
STZ,2023-06-30,2.91,2.83,1,
STZ,2023-10-05,3.7,3.36,1,
STZ,2024-01-05,3.19,3.0,1,
STZ,2024-04-11,2.26,2.08,1,
STZ,2024-07-03,3.57,3.46,1,
STZ,2024-10-03,4.32,4.08,1,
STZ,2025-01-10,3.25,3.31,0,
STZ,2025-04-09,2.63,2.28,1,
STZ,2025-07-01,3.22,3.31,0,
