Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
WBD,2015-11-03,0.43,0.38,1,
WBD,2016-02-18,0.34,0.41,0,
WBD,2016-05-05,0.42,0.41,1,
WBD,2016-08-02,0.66,0.54,1,
WBD,2016-11-01,0.36,0.4,0,
WBD,2017-02-14,0.52,0.47,1,
WBD,2017-05-09,0.43,0.45,0,
WBD,2017-07-31,0.68,0.72,0,
WBD,2017-11-02,0.43,0.54,0,
WBD,2018-02-27,0.37,0.41,0,
WBD,2018-05-08,0.53,0.42,1,
WBD,2018-08-07,0.66,0.86,0,
WBD,2018-11-08,0.52,0.59,0,
WBD,2019-02-26,0.74,0.8,0,
WBD,2019-05-02,0.87,0.79,1,
WBD,2019-08-06,0.97,1.06,0,
WBD,2019-11-07,0.87,0.82,1,
WBD,2020-02-27,0.98,0.92,1,
WBD,2020-05-06,0.87,0.84,1,
WBD,2020-08-05,0.77,0.7,1,
WBD,2020-11-05,0.81,0.66,1,
WBD,2021-02-22,0.76,0.72,1,
WBD,2021-04-28,0.53,0.65,0,
WBD,2021-08-03,0.89,0.86,1,
WBD,2021-11-03,0.24,0.41,0,
WBD,2022-02-24,0.08,0.83,0,
WBD,2022-04-26,0.69,0.04,1,
WBD,2022-08-04,0.82,0.02,1,
WBD,2022-11-03,-0.95,-0.21,0,
WBD,2023-02-23,-0.86,-0.21,0,
WBD,2023-05-05,-0.44,0.01,0,
WBD,2023-08-03,-0.49,-0.38,0,
WBD,2023-11-08,-0.17,-0.06,0,
WBD,2024-02-23,-0.16,-0.07,0,
WBD,2024-05-09,-0.4,-0.24,0,9713000000.0
WBD,2024-08-07,-0.36,-0.22,0,9623000000.0
WBD,2024-11-07,0.05,-0.09,1,10027000000.0
WBD,2025-02-27,-0.2,0.01,0,8979000000.0
WBD,2025-05-08,-0.18,-0.13,0,9812000000.0
