Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
AMD,2015-10-15,-0.17,-0.12,0,
AMD,2016-01-19,-0.1,-0.1,0,
AMD,2016-04-21,-0.12,-0.13,1,
AMD,2016-07-21,-0.05,-0.08,1,
AMD,2017-01-31,-0.01,-0.02,1,
AMD,2017-05-01,-0.04,-0.04,0,
AMD,2017-10-24,0.1,0.08,1,
AMD,2018-01-30,0.08,0.05,1,
AMD,2018-04-25,0.11,0.09,1,
AMD,2018-07-25,0.14,0.13,1,
AMD,2018-10-24,0.13,0.12,1,
AMD,2019-01-29,0.08,0.08,0,
AMD,2019-04-30,0.06,0.05,1,
AMD,2019-07-30,0.08,0.08,0,
AMD,2019-10-29,0.18,0.18,0,
AMD,2020-01-28,0.32,0.31,1,
AMD,2020-04-28,0.18,0.18,0,
AMD,2020-07-28,0.18,0.16,1,
AMD,2020-10-27,0.41,0.36,1,
AMD,2021-01-26,0.52,0.47,1,
AMD,2021-04-27,0.52,0.44,1,
AMD,2021-07-27,0.63,0.54,1,
AMD,2021-10-26,0.73,0.67,1,
AMD,2022-02-01,0.92,0.76,1,
AMD,2022-05-03,1.13,0.91,1,
AMD,2022-08-02,1.05,1.03,1,
AMD,2022-11-01,0.67,0.68,0,
AMD,2023-01-31,0.69,0.67,1,
AMD,2023-05-02,0.6,0.56,1,
AMD,2023-08-01,0.58,0.57,1,
AMD,2023-10-31,0.7,0.68,1,
AMD,2024-01-30,0.77,0.77,0,
AMD,2024-04-30,0.62,0.61,1,5835000000.0
AMD,2024-07-30,0.69,0.68,1,6819000000.0
AMD,2024-10-29,0.92,0.92,0,7658000000.0
AMD,2025-02-04,1.09,1.08,1,7438000000.0
AMD,2025-05-06,0.96,0.94,1,7685000000.0
