Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
JBHT,2015-10-14,0.99,0.97,1,
JBHT,2016-01-21,1.01,0.99,1,
JBHT,2016-04-18,0.88,0.85,1,
JBHT,2016-07-18,0.92,0.97,0,
JBHT,2016-10-17,0.97,1.02,0,
JBHT,2017-01-19,0.97,1.01,0,
JBHT,2017-04-17,0.8,0.84,0,
JBHT,2017-07-17,0.88,0.91,0,
JBHT,2017-10-13,0.91,0.96,0,
JBHT,2018-01-18,0.87,0.93,0,
JBHT,2018-04-16,1.07,1.07,0,
JBHT,2018-07-16,1.37,1.28,1,
JBHT,2018-10-15,1.47,1.38,1,
JBHT,2019-01-17,1.78,1.48,1,
JBHT,2019-04-15,1.09,1.26,0,
JBHT,2019-07-15,1.37,1.35,1,
JBHT,2019-10-15,1.4,1.45,0,
JBHT,2020-01-17,1.35,1.5,0,
JBHT,2020-04-14,0.98,0.98,0,
JBHT,2020-07-16,1.14,0.83,1,
JBHT,2020-10-16,1.18,1.28,0,
JBHT,2021-01-19,1.44,1.29,1,
JBHT,2021-04-15,1.37,1.17,1,
JBHT,2021-07-19,1.61,1.57,1,
JBHT,2021-10-15,1.88,1.77,1,
JBHT,2022-01-18,2.28,2.02,1,
JBHT,2022-04-18,2.29,1.94,1,
JBHT,2022-07-19,2.42,2.35,1,
JBHT,2022-10-18,2.57,2.45,1,
JBHT,2023-01-18,1.92,2.46,0,
JBHT,2023-04-17,1.89,2.0,0,
JBHT,2023-07-18,1.81,1.92,0,
JBHT,2023-10-17,1.8,1.83,0,
JBHT,2024-01-18,1.47,1.75,0,
JBHT,2024-04-16,1.22,1.52,0,2928685000.0
JBHT,2024-07-16,1.32,1.52,0,3068171000.0
JBHT,2024-10-15,1.49,1.41,1,3146348000.0
JBHT,2025-01-16,1.53,1.61,0,2921392000.0
JBHT,2025-04-15,1.17,1.15,1,2928181000.0
