Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
BXP,2016-02-03,0.9,0.45,1,
BXP,2016-04-26,1.18,0.74,1,
BXP,2016-07-26,0.63,0.58,1,
BXP,2016-10-25,0.68,0.64,1,
BXP,2017-01-31,0.94,0.55,1,
BXP,2017-04-25,0.63,0.55,1,
BXP,2017-08-01,0.78,0.76,1,
BXP,2017-11-01,0.76,0.69,1,
BXP,2018-01-30,0.67,0.65,1,
BXP,2018-04-24,1.14,0.64,1,
BXP,2018-07-31,0.83,0.57,1,
BXP,2018-10-30,0.77,0.72,1,
BXP,2019-01-29,0.98,0.77,1,
BXP,2019-04-30,0.63,0.65,0,
BXP,2019-07-30,1.06,0.77,1,
BXP,2019-10-29,0.7,0.63,1,
BXP,2020-01-28,0.91,0.87,1,
BXP,2020-04-28,3.2,0.81,1,
BXP,2020-07-28,1.71,0.5,1,
BXP,2020-10-27,0.58,0.51,1,
BXP,2021-01-26,0.4,0.59,0,
BXP,2021-04-27,0.59,0.57,1,
BXP,2021-07-27,0.71,0.57,1,
BXP,2021-10-26,0.69,0.63,1,
BXP,2022-01-25,1.18,0.5,1,
BXP,2022-05-02,0.91,0.67,1,
BXP,2022-07-26,1.42,0.78,1,
BXP,2022-10-25,2.29,0.75,1,
BXP,2023-01-31,0.78,0.65,1,
BXP,2023-04-25,0.5,0.52,0,
BXP,2023-08-01,0.66,0.59,1,
BXP,2023-11-01,0.65,0.67,0,
BXP,2024-01-30,0.76,0.62,1,
BXP,2024-04-30,0.51,0.5,1,850482000.0
BXP,2024-07-30,0.51,0.47,1,859227000.0
BXP,2024-10-29,0.53,0.54,0,858571000.0
BXP,2025-01-28,0.7,0.49,1,865215000.0
BXP,2025-04-29,0.4,0.39,1,868457000.0
