Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
ABNB,2021-02-25,-10.84,-9.16,0,
ABNB,2021-05-13,-1.12,-1.17,1,
ABNB,2021-08-12,-0.11,-0.47,1,
ABNB,2021-11-04,1.22,0.75,1,
ABNB,2022-02-15,0.08,0.03,1,
ABNB,2022-05-03,-0.03,-0.29,1,
ABNB,2022-08-02,0.56,0.43,1,
ABNB,2022-11-01,1.79,1.47,1,
ABNB,2023-02-14,0.48,0.25,1,
ABNB,2023-05-09,0.18,0.09,1,
ABNB,2023-08-03,0.98,0.78,1,
ABNB,2023-11-01,2.43,2.1,1,
ABNB,2024-02-13,0.76,0.62,1,
ABNB,2024-05-08,0.41,0.24,1,2748000000.0
ABNB,2024-08-06,0.86,0.92,0,3732000000.0
ABNB,2024-11-07,2.13,2.14,0,2480000000.0
ABNB,2025-02-13,0.73,0.58,1,2272000000.0
ABNB,2025-05-01,0.24,0.24,0,2272000000.0
