Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
NKE,2015-12-22,0.45,0.43,1,
NKE,2016-03-22,0.55,0.48,1,
NKE,2016-06-28,0.49,0.48,1,
NKE,2016-09-27,0.73,0.56,1,
NKE,2016-12-20,0.5,0.43,1,
NKE,2017-03-21,0.68,0.53,1,
NKE,2017-06-29,0.6,0.5,1,
NKE,2017-09-26,0.57,0.48,1,
NKE,2017-12-21,0.46,0.4,1,
NKE,2018-03-22,0.68,0.53,1,
NKE,2018-06-28,0.69,0.64,1,
NKE,2018-09-25,0.67,0.63,1,
NKE,2018-12-20,0.52,0.46,1,
NKE,2019-03-21,0.68,0.65,1,
NKE,2019-06-27,0.62,0.66,0,
NKE,2019-09-24,0.86,0.7,1,
NKE,2019-12-19,0.7,0.58,1,
NKE,2020-03-24,0.78,0.59,1,
NKE,2020-06-25,-0.51,0.07,0,
NKE,2020-09-22,0.95,0.47,1,
NKE,2020-12-18,0.78,0.62,1,
NKE,2021-03-18,0.9,0.76,1,
NKE,2021-06-24,0.93,0.51,1,
NKE,2021-09-23,1.16,1.11,1,
NKE,2021-12-20,0.83,0.63,1,
NKE,2022-03-21,0.87,0.71,1,
NKE,2022-06-27,0.9,0.81,1,
NKE,2022-09-29,0.93,0.92,1,
NKE,2022-12-20,0.85,0.64,1,
NKE,2023-03-21,0.79,0.55,1,
NKE,2023-06-29,0.66,0.67,0,
NKE,2023-09-28,0.94,0.75,1,
NKE,2023-12-21,1.03,0.85,1,
NKE,2024-03-21,0.98,0.74,1,
NKE,2024-06-27,1.01,0.83,1,
NKE,2024-10-01,0.7,0.52,1,
NKE,2024-12-19,0.78,0.63,1,
NKE,2025-03-20,0.54,0.29,1,
NKE,2025-06-26,0.14,0.13,1,
