Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
DVN,2016-05-03,-0.53,-0.64,1,
DVN,2016-08-02,0.06,-0.19,1,
DVN,2016-11-01,0.09,0.05,1,
DVN,2017-02-14,0.25,0.21,1,
DVN,2017-05-02,0.41,0.4,1,
DVN,2017-08-01,0.34,0.32,1,
DVN,2017-10-31,0.46,0.38,1,
DVN,2018-02-20,0.38,0.63,0,
DVN,2018-05-01,0.2,0.2,0,
DVN,2018-07-31,0.34,0.36,0,
DVN,2018-11-06,0.65,0.42,1,
DVN,2019-02-19,0.1,0.32,0,
DVN,2019-04-30,0.36,0.28,1,
DVN,2019-08-06,0.23,0.34,0,
DVN,2019-11-05,0.29,0.16,1,
DVN,2020-02-18,0.36,0.32,1,
DVN,2020-05-05,0.06,-0.22,1,
DVN,2020-08-04,-0.18,-0.26,1,
DVN,2020-10-29,-0.04,-0.1,1,
DVN,2021-05-04,0.45,0.33,1,
DVN,2021-08-03,0.6,0.52,1,
DVN,2021-11-02,1.08,0.93,1,
DVN,2022-02-15,1.39,1.24,1,
DVN,2022-05-02,1.88,1.75,1,
DVN,2022-08-01,2.59,2.38,1,
DVN,2022-11-01,2.18,2.12,1,
DVN,2023-02-14,1.66,1.75,0,
DVN,2023-05-08,1.46,1.38,1,
DVN,2023-08-01,1.18,1.18,0,
DVN,2023-11-07,1.65,1.57,1,
DVN,2024-02-27,1.41,1.41,0,
DVN,2024-05-01,1.16,1.11,1,
DVN,2024-08-06,1.41,1.26,1,4024000000.0
DVN,2024-11-05,1.1,1.09,1,4403000000.0
DVN,2025-02-18,1.16,1.0,1,4452000000.0
DVN,2025-05-06,1.21,1.25,0,4284000000.0
