Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
RF,2016-04-15,0.18,0.19,0,
RF,2016-07-19,0.2,0.2,0,
RF,2016-10-18,0.24,0.21,1,
RF,2017-01-20,0.23,0.23,0,
RF,2017-04-18,0.23,0.22,1,
RF,2017-07-21,0.26,0.24,1,
RF,2017-10-24,0.25,0.25,0,
RF,2018-01-19,0.36,0.26,1,
RF,2018-04-20,0.35,0.31,1,
RF,2018-07-20,0.32,0.33,0,
RF,2018-10-23,0.37,0.36,1,
RF,2019-01-18,0.37,0.38,0,
RF,2019-04-18,0.37,0.37,0,
RF,2019-07-19,0.37,0.39,0,
RF,2019-10-22,0.39,0.39,0,
RF,2020-01-17,0.39,0.39,0,
RF,2020-04-17,0.14,0.23,0,
RF,2020-07-17,-0.24,0.05,0,
RF,2020-10-20,0.48,0.33,1,
RF,2021-01-22,0.61,0.42,1,
RF,2021-04-23,0.63,0.47,1,
RF,2021-07-23,0.77,0.53,1,
RF,2021-10-22,0.65,0.52,1,
RF,2022-01-20,0.43,0.49,0,
RF,2022-04-22,0.55,0.47,1,
RF,2022-07-22,0.59,0.53,1,
RF,2022-10-21,0.56,0.59,0,
RF,2023-01-20,0.66,0.66,0,
RF,2023-04-21,0.62,0.66,0,
RF,2023-07-21,0.59,0.59,0,
RF,2023-10-20,0.49,0.58,0,
RF,2024-01-19,0.49,0.46,1,
RF,2024-04-19,0.37,0.45,0,1731000000.0
RF,2024-07-19,0.52,0.48,1,1790000000.0
RF,2024-10-18,0.49,0.53,0,1815000000.0
RF,2025-01-17,0.56,0.55,1,1784000000.0
RF,2025-04-17,0.51,0.51,0,1905000000.0
