Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
MS,2016-04-18,0.55,0.46,1,
MS,2016-07-20,0.75,0.59,1,
MS,2016-10-19,0.8,0.63,1,
MS,2017-01-17,0.81,0.65,1,
MS,2017-04-19,1.0,0.88,1,
MS,2017-07-19,0.87,0.76,1,
MS,2017-10-17,0.88,0.81,1,
MS,2018-01-18,0.84,0.77,1,
MS,2018-04-18,1.45,1.25,1,
MS,2018-07-18,1.25,1.11,1,
MS,2018-10-16,1.17,1.01,1,
MS,2019-01-17,0.8,0.89,0,
MS,2019-04-17,1.39,1.17,1,
MS,2019-07-18,1.23,1.14,1,
MS,2019-10-17,1.27,1.11,1,
MS,2020-01-16,1.3,1.0,1,
MS,2020-04-16,1.01,1.14,0,
MS,2020-07-16,1.96,1.12,1,
MS,2020-10-15,1.66,1.28,1,
MS,2021-01-20,1.92,1.27,1,
MS,2021-04-16,2.19,1.7,1,
MS,2021-07-15,1.85,1.65,1,
MS,2021-10-14,1.98,1.68,1,
MS,2022-01-19,2.01,1.91,1,
MS,2022-04-14,2.02,1.68,1,
MS,2022-07-14,1.39,1.53,0,
MS,2022-10-14,1.47,1.49,0,
MS,2023-01-17,1.26,1.19,1,
MS,2023-04-19,1.7,1.62,1,
MS,2023-07-18,1.24,1.15,1,
MS,2023-10-18,1.38,1.28,1,
MS,2024-01-16,0.99,1.01,0,
MS,2024-04-16,2.02,1.66,1,14024000000.0
MS,2024-07-16,1.82,1.65,1,14339000000.0
MS,2024-10-16,1.88,1.58,1,15043000000.0
MS,2025-01-16,2.22,1.7,1,16517000000.0
MS,2025-04-11,2.6,2.2,1,15604000000.0
