Symbol,EarningsDate,ReportedEPS,EstimateEPS,EPSBeat,ReportedRevenue
CPB,2015-11-24,0.95,0.76,1,
CPB,2016-02-25,0.87,0.8,1,
CPB,2016-05-20,0.65,0.64,1,
CPB,2016-09-01,0.46,0.5,0,
CPB,2016-11-22,1.0,0.95,1,
CPB,2017-02-17,0.91,0.88,1,
CPB,2017-05-19,0.59,0.64,0,
CPB,2017-08-31,0.52,0.55,0,
CPB,2017-11-21,0.92,0.97,0,
CPB,2018-02-16,1.0,0.81,1,
CPB,2018-05-18,0.7,0.6,1,
CPB,2018-08-30,0.25,0.24,1,
CPB,2018-11-20,0.79,0.7,1,
CPB,2019-02-27,0.77,0.7,1,
CPB,2019-06-05,0.56,0.47,1,
CPB,2019-08-30,0.5,0.41,1,
CPB,2019-12-04,0.78,0.71,1,
CPB,2020-03-04,0.72,0.66,1,
CPB,2020-06-03,0.83,0.75,1,
CPB,2020-09-03,0.63,0.6,1,
CPB,2020-12-09,1.02,0.91,1,
CPB,2021-03-10,0.84,0.84,0,
CPB,2021-06-09,0.57,0.66,0,
CPB,2021-09-01,0.55,0.48,1,
CPB,2021-12-08,0.89,0.81,1,
CPB,2022-03-09,0.69,0.69,0,
CPB,2022-06-08,0.7,0.61,1,
CPB,2022-09-01,0.56,0.56,0,
CPB,2022-12-07,1.02,0.88,1,
CPB,2023-03-08,0.8,0.74,1,
CPB,2023-06-07,0.68,0.64,1,
CPB,2023-08-31,0.5,0.5,0,
CPB,2023-12-06,0.91,0.88,1,
CPB,2024-03-06,0.8,0.77,1,
CPB,2024-06-05,0.75,0.7,1,
CPB,2024-08-29,0.63,0.62,1,
CPB,2024-12-03,0.89,0.87,1,
CPB,2025-03-05,0.74,0.72,1,
CPB,2025-06-02,0.73,0.66,1,
